index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obj_joint_0_pos,obj_joint_1_pos,obj_joint_2_pos,obj_joint_3_pos,obj_joint_4_pos,obj_joint_5_pos,obj_joint_6_pos,obj_joint_7_pos,obj_joint_8_pos,obj_joint_9_pos
30,1.731851928467779e-36,3.2159240957994973e-35,4.921009951248074,-2.7691336054841475e-18,-5.98420535280144e-19,3.5090837707952205e-36,1.0,-3.302090433383776e-36,1.82085279700434e-19,-1.4356504781258695e-35,6.419766481290783e-36,-3.7300173327498255e-37,-4.141072042191417e-18,-1.1815860649602897e-35,1.034991755866623e-18,-4.107861373604985e-36,6.332402887166229e-19
31,2.322551379330703e-36,3.545426432721919e-35,4.9157543331689935,-2.929110401080448e-18,-6.928836671411874e-19,3.5222099517773635e-36,1.0,-2.5660666650054788e-36,1.5763128685497484e-19,-1.4674772196310953e-35,-2.6727647100921956e-51,-2.7120050205079987e-37,-4.176821953284574e-18,-1.1526432706711779e-35,1.034090660730457e-18,-3.54119061502628e-36,7.533257912700105e-19
32,2.991767293641085e-36,3.9310418066755386e-35,4.910330383387071,-3.0946236100767626e-18,-7.852137427883966e-19,3.95220325883519e-36,1.0,-3.031936546322329e-36,1.3211883246524224e-19,-1.6221496813981134e-35,-5.135813185032629e-35,-1.6461108451410767e-37,-4.28756041237953e-18,-1.3375453088166541e-35,1.014587779643985e-18,-4.3795417469201044e-36,8.503645665248014e-19
33,3.787173641526032e-36,4.2866036880385016e-35,4.904738201865982,-3.2773755188988047e-18,-8.647063569164675e-19,4.0428286085705e-36,1.0,-2.620545898401107e-36,1.2074884301508466e-19,-1.6383942205301816e-35,-5.135813185032629e-35,-1.1593532219095914e-37,-4.425864399936943e-18,-1.351542971757239e-35,1.0041680556009373e-18,-4.6514831504127815e-36,8.439565751997618e-19
34,4.92340815201333e-36,4.721705494915461e-35,4.898977890774864,-3.467885396600465e-18,-9.422291021346524e-19,4.398405655381699e-36,1.0,-2.821530062716632e-36,1.1857931090548598e-19,-1.7529850133757107e-35,-5.135813185032629e-35,-1.0631788979707479e-37,-4.6348866148723376e-18,-1.578911728790571e-35,9.914068164674504e-19,-5.665118013347774e-36,8.214986759411483e-19
35,6.467844198098054e-36,5.119990385319731e-35,4.893049554482898,-3.654776433067703e-18,-1.0314638192299437e-18,5.146813857916393e-36,1.0,-3.941299758194804e-36,1.2834077102906682e-19,-1.8837342271614754e-35,-5.135813185032629e-35,-1.5184805125855431e-37,-4.761744144505272e-18,-1.9571447002116052e-35,1.0839705661119587e-18,-7.888942837128723e-36,9.021328759406297e-19
36,8.447705421241388e-36,5.593989183091541e-35,4.886953299553775,-3.854419287324609e-18,-1.1327125965678307e-18,6.083260751401334e-36,1.0,-5.491804874906185e-36,1.435715289750131e-19,-2.101752757398972e-35,-6.419766481290786e-35,-2.244992222407187e-37,-4.859455055510955e-18,-2.4510476796246123e-35,1.1568318850745352e-18,-1.0840639845200934e-35,9.588225019959982e-19
37,1.1005135824875095e-35,6.10971591093212e-35,4.880689234740051,-4.054686275648972e-18,-1.2418206023005367e-18,7.254069276785401e-36,1.0,-7.564139972367288e-36,1.5051818734184494e-19,-2.3961948938128067e-35,-5.777789833161707e-35,-2.5820557707725927e-37,-4.9037238697089944e-18,-3.0263795706104647e-35,1.2215769704900715e-18,-1.483248510471755e-35,1.0266080728861275e-18
38,1.3742756422277251e-35,6.666328087552566e-35,4.87425747097739,-4.270759398758897e-18,-1.353830987083963e-18,8.512392589097993e-36,1.0,-1.0499337317637617e-35,1.7069918131316007e-19,-2.8214822853742834e-35,-5.777789833161707e-35,-3.5660865543329785e-37,-4.913289944690274e-18,-3.5297060952440413e-35,1.2033390786052245e-18,-1.897071363324089e-35,9.8152779636935e-19
39,1.717081051406617e-35,7.354292519208497e-35,4.867658121378699,-4.4907462145668215e-18,-1.464000332426047e-18,9.957406635143408e-36,1.0,-1.3542290887825174e-35,1.7974905636333674e-19,-3.3923327735306757e-35,-5.777789833161707e-35,-4.00932749684018e-37,-4.9530919915191385e-18,-4.053596779003328e-35,1.170738975825371e-18,-2.3663211445429624e-35,8.897509969425447e-19
40,2.0770578439169704e-35,8.069244160493864e-35,4.86089130122815,-4.713992664045612e-18,-1.5696331917770054e-18,1.1099261399358914e-35,1.0,-1.6249919096992994e-35,2.020576362588902e-19,-3.7975293583541023e-35,-5.777789833161707e-35,-5.116690580378213e-37,-5.0635673472696226e-18,-4.4015356006865833e-35,1.1729452851656194e-18,-2.725634321033812e-35,7.7991904816340785e-19
41,2.4600214943325615e-35,8.756169079082459e-35,4.85395712797509,-4.939904221263578e-18,-1.6803665861441533e-18,1.2046009172076805e-35,1.0,-1.8369425785763968e-35,2.1634439577518904e-19,-4.1454469057764533e-35,-5.777789833161707e-35,-5.845875631726806e-37,-5.1377235734503644e-18,-4.6308598363294053e-35,1.197333499284914e-18,-2.8820722774615974e-35,7.199323634066136e-19
42,2.8578271476195486e-35,9.562502378867393e-35,4.846855721227853,-5.166949872795913e-18,-1.7923258765518173e-18,1.3543366718561384e-35,1.0,-2.195145436341247e-35,2.2132185078427414e-19,-4.7187191106682217e-35,-4.4938365369035504e-35,-6.104288791807867e-37,-5.233073037701227e-18,-5.063000633683578e-35,1.2181289745331872e-18,-3.268818475012256e-35,6.814340031360312e-19
43,3.250524702148972e-35,1.0319058915106228e-34,4.839587202747447,-5.427701981122486e-18,-1.90144272099301e-18,1.4600729347981099e-35,1.0,-2.3815964960014066e-35,2.555562427845773e-19,-5.068043538248111e-35,-1.925929944387236e-35,-7.918248693884146e-37,-5.309585566773282e-18,-5.273970488019708e-35,1.1343284661068764e-18,-3.444555157213635e-35,5.07975962515426e-19
44,3.72503565118511e-35,1.1048256265731514e-34,4.832151696441149,-5.653540422754025e-18,-2.012671525239258e-18,1.5989069922595717e-35,1.0,-2.598596679247747e-35,2.5380477599848706e-19,-5.379899129080079e-35,-1.925929944387236e-35,-7.823179294844934e-37,-5.363635120180101e-18,-5.583918330296593e-35,1.2142890357661312e-18,-3.829639978557574e-35,5.168005061624192e-19
45,4.238858905340709e-35,1.1881844382807398e-34,4.824549328355986,-5.876332252366194e-18,-2.153901083872053e-18,1.807462549750814e-35,1.0,-3.0237581181630973e-35,2.4836428029684732e-19,-6.020697148932187e-35,-1.925929944387236e-35,-7.525472084664252e-37,-5.3230333650262465e-18,-6.085180238989955e-35,1.268859129745536e-18,-4.4078974140913275e-35,6.123750032905699e-19
46,4.8058100273056116e-35,1.266717552626362e-34,4.816780226672111,-6.108643858301611e-18,-2.309086580101734e-18,1.9739923736241625e-35,1.0,-3.3484336543682474e-35,2.3632785092427175e-19,-6.430468756343482e-35,-1.925929944387236e-35,-6.875397938054062e-37,-5.2687141003390654e-18,-6.356275285427705e-35,1.251445620889506e-18,-4.894751264395743e-35,6.851793544442644e-19
47,5.41339483313046e-35,1.3479570230947819e-34,4.808844521696073,-6.3463727741531616e-18,-2.451600249747049e-18,2.0610900618063628e-35,1.0,-3.43169430459993e-35,2.20935162101624e-19,-6.705741688368421e-35,-1.925929944387236e-35,-6.054848662059593e-37,-5.227836679404802e-18,-6.390945744239227e-35,1.2559375076006084e-18,-5.327053899653118e-35,7.6373668452691135e-19
48,6.095681259039685e-35,1.438155841605547e-34,4.800742345853983,-6.5965675716312015e-18,-2.600933194853049e-18,2.2059980712098456e-35,1.0,-3.62117466517986e-35,2.0537216825034562e-19,-7.014466128533188e-35,-1.925929944387236e-35,-5.234577177911611e-37,-5.231452917455918e-18,-6.845154039824883e-35,1.2008474642898308e-18,-5.882643526741362e-35,7.863514624355824e-19
49,6.790248188875878e-35,1.5454330735729364e-34,4.79247383368458,-6.849034177122064e-18,-2.747818290125135e-18,2.3822564359581407e-35,1.0,-3.906221049834394e-35,1.8540145854793715e-19,-7.761645844778713e-35,-4.4938365369035504e-35,-4.180360171081478e-37,-5.272827276655219e-18,-7.425560577994528e-35,1.1668081382556093e-18,-6.57777800701891e-35,8.356342795610152e-19
