index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_x,obs_qtn_y,obs_qtn_z,obs_qtn_w,obs_joint_0_pos,obs_joint_1_pos,obs_joint_2_pos,obs_joint_3_pos,obs_joint_4_pos,obs_joint_5_pos,obs_joint_6_pos,obs_joint_7_pos,obs_joint_8_pos,obs_joint_9_pos,obs_joint_10_pos,obs_joint_11_pos,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_x,obs_qtn_y,obs_qtn_z,obs_qtn_w,obs_joint_0_pos,obs_joint_1_pos,obs_joint_2_pos,obs_joint_3_pos,obs_joint_4_pos,obs_joint_5_pos,obs_joint_6_pos,obs_joint_7_pos,obs_joint_8_pos,obs_joint_9_pos,obs_joint_10_pos,obs_joint_11_pos
1130,0.010209989931137356,0.02874554429968625,1.9946927882266126,-0.035182453599729,0.04498412958206095,0.0077561261159208635,0.9983378514070882,0,-0.20423958744135182,1.0209153057668046,0.6304749939928315,0.0,0.0,0.7762095605889813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.20423958744135182,2.979084694233307,-0.5486853199656414,-0.44559471253650235,0.5486853199656414,0.4464685783657292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013099999999999976,0.0,0.0
1140,0.008659440994594552,0.029754993345044552,1.995450716017554,-0.04101655370075917,0.042028163694593085,0.009477476403907767,0.9982291586704861,0,-0.21958550818607284,1.0242300763559098,0.6243623858992766,0.0,0.0,0.7811348225973304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21958550818607284,2.975769923644202,-0.5521697257183308,-0.441271058197295,0.5521697257183308,0.44215047347902514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01409999999999997,0.0,0.0
1150,0.0072808357636752405,0.030495350687801848,1.9964914065623505,-0.04693657740542345,0.03853131685878668,0.010899364565619449,0.9980949349509084,0,-0.23487749790133305,1.027785359482474,0.6182113032321722,0.0,0.0,0.7860119493722594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.23487749790133305,2.9722146405176377,-0.5556201055668278,-0.4369202117719414,0.5556201055668278,0.43780512231468494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015099999999999964,0.0,0.0
1160,0.006171313837931196,0.030902215281608438,1.9979791420958488,-0.05289900630606033,0.03429667901842568,0.011832965497572059,0.9979405863415275,0,-0.25011178734201195,1.0315802788227602,0.6120221250346636,0.0,0.0,0.7908406403745666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25011178734201195,2.968419721177352,-0.559036246891192,-0.4325424413690984,0.559036246891192,0.43343279264273554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016099999999999958,0.0,0.0
1170,0.005995764605803892,0.03026420005660914,2.000703134865666,-0.05892514719166124,0.028274183420800493,0.011133225213392961,0.9977998040071344,0,-0.26528462148523746,1.035613898986314,0.6057952326974255,0.0,0.0,0.795620598049769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.26528462148523746,2.964386101013798,-0.5624179391813358,-0.42813801675653756,0.5624179391813358,0.42903375389567866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017099999999999952,0.0,0.0
1180,0.007719618614303549,0.0277467372718599,2.0059825677798093,-0.06601471995723777,0.018169330869040174,0.006838922146135395,0.9976297716631245,0,-0.2803922604559428,1.0398852257465236,0.5995310099351607,0.0,0.0,0.8003515278464373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2803922604559428,2.9601147742535883,-0.5657649740499958,-0.4237072093445206,0.5657649740499958,0.4246082771518872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018099999999999946,0.0,0.0
1190,0.009024029629687152,0.02602190351188401,2.011249857814379,-0.07357947922519524,0.00754342018897555,0.0032774108663155455,0.9972554415127626,0,-0.295430980448689,1.0443932062856824,0.5932298427629539,0.0,0.0,0.8050331382343469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.295430980448689,2.9556067937144297,-0.5690771452455753,-0.41925029216907533,0.5690771452455753,0.4201566351189016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01909999999999994,0.0,0.0
1200,0.009447964866957249,0.025354132986033163,2.0140264414412585,-0.08085930581622673,0.0012940458357938672,0.0018447937516343298,0.9967229779855117,0,-0.3103970746455272,1.049136729454491,0.5868921194724853,0.0,0.0,0.8096651407224433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3103970746455272,2.9508632705456206,-0.5723542486648527,-0.41476753987516995,0.5723542486648527,0.4156791021166243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020099999999999934,0.0,0.0
1210,0.008987413237863253,0.02581655823795547,2.0134262688843756,-0.08800073806382426,0.0007577466612495795,0.0025792928751803227,0.9961167818928078,0,-0.32528685412967306,1.0541146260459409,0.5805182306081029,0.0,0.0,0.8142472498766191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.32528685412967306,2.9458853739541717,-0.5755960823655599,-0.4102592286997893,0.5755960823655599,0.41117595406041607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021099999999999928,0.0,0.0
1220,0.008423962380735329,0.026302971669522116,2.01259057432951,-0.09500401479999326,0.0007836912747841868,0.003511285904598586,0.9954703882442535,0,-0.3400966487947697,1.0593256690835038,0.5741085689427562,0.0,0.0,0.8187791833373029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3400966487947697,2.9406743309166083,-0.5788024465788251,-0.405725636454912,0.5788024465788251,0.4066474684440925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022099999999999922,0.0,0.0
1230,0.007941500923654598,0.026721372287585463,2.0118371560601664,-0.10211606606601634,0.0008367919273116291,0.0043039564902881446,0.9947628284113762,0,-0.35482280824951296,1.064768574123566,0.5676635294537928,0.0,0.0,0.823260661836859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.35482280824951296,2.935231425876546,-0.5819731437214845,-0.40116704251039165,0.5819731437214845,0.402093924322826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023099999999999916,0.0,0.0
1240,0.007421366788648906,0.02732543944527087,2.010879407505364,-0.10894531250158605,0.0008509635576846357,0.00499519817899426,0.9940348297419501,0,-0.3694617027174184,1.0704419995720218,0.5611835092986193,0.0,0.0,0.8276914092167966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3694617027174184,2.92955800042809,-0.5851079784082566,-0.396583727776741,0.5851079784082565,0.39751560229594796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02409999999999991,0.0,0.0
1250,0.006993102719863899,0.027643622648695028,2.010120170366377,-0.1161657224146143,0.000916370749502694,0.005642815111097532,0.9932133929011239,0,-0.3840097239315064,1.0763445470149575,0.5546689077902269,0.0,0.0,0.8320711524447875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3840097239315064,2.923655452985155,-0.588206757463783,-0.3919759746878218,0.5882067574637829,0.3929127844896587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025099999999999904,0.0,0.0
1260,0.006645197746548682,0.02792914578921227,2.009429346380143,-0.12349478482695508,0.0009700521659079741,0.006176038347013545,0.9923255280751754,0,-0.3984632860236856,1.0824747615633383,0.5481201263725858,0.0,0.0,0.8363996216314906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3984632860236856,2.917525238436774,-0.5912692899345319,-0.3873440671834407,0.591269289934532,0.3882857545396421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026099999999999898,0.0,0.0
1270,0.0063554884146895235,0.02817197022242637,2.0087848239151667,-0.13089326126546125,0.00101362205384713,0.006621938433300983,0.9913738329495132,0,-0.412818826408615,1.0888311322116184,0.5415375685959064,0.0,0.0,0.8406765500471831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.412818826408615,2.9111688677884935,-0.5942953871005653,-0.38268829069185223,0.5942953871005653,0.383634797573587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02709999999999989,0.0,0.0
1280,0.0061143457365714264,0.028377810416405993,2.0081764941301743,-0.13835233362742452,0.0010514940936729232,0.006994624901038263,0.9903578148136716,0,-0.4270728066618285,1.0954120922101793,0.5349216400917723,0.0,0.0,0.8449016741381972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4270728066618285,2.904587907789933,-0.5972848624871681,-0.3780089321121699,0.5972848624871682,0.37896020019361715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028099999999999885,0.0,0.0
1290,0.0059136535764010715,0.028552330643155325,2.0075971400216925,-0.14586113869450032,0.0010864775460537738,0.007305993839702941,0.9892774991069492,0,-0.4412217133919022,1.1022160194515107,0.5282727485481444,0.0,0.0,0.8490747335431604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4412217133919022,2.8977839805486014,-0.6002375318763393,-0.373306279796687,0.6002375318763393,0.37426225045863043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02909999999999988,0.0,0.0
1300,0.005746727758651644,0.028700433469118564,2.007041431675523,-0.1534093773951208,0.0011202663810363526,0.0075659078922830445,0.9881331210764278,0,-0.4552620591064532,1.1092412368700355,0.5215913036842377,0.0,0.0,0.8531954711090404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4552620591064532,2.890758763130077,-0.603153213318144,-0.36858062353310783,0.603153213318144,0.3695412378665478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030099999999999873,0.0,0.0
1310,0.005608103243761294,0.02882614290822742,2.006505320704773,-0.1609881044962722,0.0011538282172518228,0.007782491265432873,0.9869249878895792,0,-0.4691903830717534,1.1164860128554819,0.5148777172252739,0.0,0.0,0.8572636329069903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4691903830717534,2.8835139871446303,-0.606031727141925,-0.36383225452669,0.606031727141925,0.36479745333647373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031099999999999867,0.0,0.0
1320,0.005493313055642707,0.028932691268230053,2.0059856630544157,-0.16858981612508364,0.0011876760244781128,0.00796242614920785,0.9856534193591527,0,-0.4830032521657489,1.1239485616796976,0.5081324028771103,0.0,0.0,0.861278968247997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4830032521657489,2.8760514383204145,-0.608872895967375,-0.3590614653823001,0.608872895967375,0.36003118919076926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03209999999999989,0.0,0.0
1330,0.005398698151345637,0.029022656306542993,2.005479976600192,-0.17620829811810315,0.0012220458787360563,0.00811121113172267,0.9843187240585076,0,-0.496697261724272,1.1316270439368066,0.5013557763007456,0.0,0.0,0.8652412296983292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496697261724272,2.8683729560633053,-0.6116765447154673,-0.3542685500863826,0.6116765447154673,0.35524273913703885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03309999999999992,0.0,0.0
1340,0.0053212546282873,0.02909809379511399,2.004986280141607,-0.18383841825486374,0.0012570090887296724,0.008233373939695069,0.9829211908669331,0,-0.5102690363802405,1.1395195669965936,0.49454825508670675,0.0,0.0,0.8691501730947844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5102690363802405,2.8604804330035183,-0.614442500619244,-0.3494538039888433,0.6144425006192441,0.35043239825003014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409999999999995,0.0,0.0
1350,0.005258513739393619,0.029160649659233425,2.0045029825809872,-0.19147592842500247,0.0012925414451170308,0.008332642690290404,0.9814610869699277,0,-0.523715230895634,1.1476241854710105,0.4877102587293155,0.0,0.0,0.8730055575597352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.523715230895634,2.8523758145291023,-0.6171705932344629,-0.3446175237848502,0.6171705932344629,0.3456004629534524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03509999999999998,0.0,0.0
1360,0.00520844789096684,0.02921165018481201,2.0040288037535894,-0.1991172958859192,0.0013285654561623476,0.00841208298456854,0.9799386584132543,0,-0.5370325309860455,1.1559389016936832,0.4808422086008386,0.0,0.0,0.8768071455159725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5370325309860455,2.8440610983064296,-0.6198606544500999,-0.33976000749654983,0.6198606544500999,0.3407472310017094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03610000000000001,0.0,0.0
1370,0.005169396434157693,0.02925217325338347,2.0035627157551796,-0.20675956528883008,0.0013649758816885532,0.00847420797790794,0.9783541315911962,0,-0.5502176541376023,1.1644616662123084,0.473944527925522,0.0,0.0,0.8805547027013451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5502176541376023,2.8355383337878037,-0.6225125184987089,-0.33488155445470236,0.622512518498709,0.33587300146155136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037100000000000036,0.0,0.0
1380,0.005140006384565711,0.029283104353078855,2.003103897949379,-0.21440024756687148,0.0014016550235721591,0.008521067368658404,0.9767077150393345,0,-0.5632673504160556,1.1731903782938111,0.4670176417535102,0.0,0.0,0.8842479981831963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5632673504160556,2.8268096217063,-0.6251260219666372,-0.32998246528023667,0.6251260219666371,0.33097807469364565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038100000000000064,0.0,0.0
1390,0.005119184447068856,0.029305180709215554,2.002651701403276,-0.2220372307063338,0.0014384817426049566,0.00855431996137425,0.9749996013130143,0,-0.5761784032678419,1.1821228864421447,0.4600619769346543,0.0,0.0,0.8878868043725944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5761784032678419,2.8178771135579663,-0.6277010038040939,-0.32506304186572516,0.6277010038040939,0.3260627523340681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03910000000000009,0.0,0.0
1400,0.005106057695118894,0.02931902620699,2.002205620034771,-0.22966870787605534,0.0014753366246904333,0.008575293370049706,0.9732299688912197,0,-0.5889476303129126,1.191256988928601,0.4530779620922084,0.0,0.0,0.8914708970383561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5889476303129126,2.8087430110715106,-0.6302373053350757,-0.3201235873567804,0.6302373053350757,0.3211273372757153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04010000000000012,0.0,0.0
1410,0.005099940898162761,0.029325179155273676,2.001765266636905,-0.2372931191765776,0.0015121048006024387,0.008585033650272453,0.9713989841088708,0,-0.6015718841291452,1.2005904343345053,0.4460660275964172,0.0,0.0,0.8950000553208656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6015718841291452,2.7994095656656057,-0.6327347702671442,-0.31516440613337493,0.6327347702671442,0.3161721336496401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110000000000015,0.0,0.0
1420,0.005100309385719773,0.02932411441933441,2.001330352828603,-0.24490910432431007,0.001548677199561137,0.00858434657493592,0.969506803076635,0,-0.614048053028134,1.2101209221061553,0.4390266055379953,0.0,0.0,0.8984740617456831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.614048053028134,2.7898790778939566,-0.6351932447010568,-0.3101858037910842,0.6351932447010569,0.3111974468063096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04210000000000018,0.0,0.0
1430,0.005106775743330803,0.02931626112365573,2.000900671591649,-0.25251546363991184,0.0015849510811211153,0.00857383282453089,0.9675535736813171,0,-0.6263730618221744,1.2198461031218732,0.4319601297015007,0.0,0.0,0.9018927022369472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6263730618221744,2.7801538968782387,-0.6376125771402508,-0.30518808712225576,0.6376125771402508,0.3062035832967898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04310000000000021,0.0,0.0
1440,0.005119070101021146,0.029302016761248648,2.0004760822719985,-0.2601111259809204,0.0016208299018006707,0.008553917730807048,0.9655394375906257,0,-0.6385438725822516,1.22976358027103,0.4248670355386048,0.0,0.0,0.905255766130566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6385438725822516,2.770236419729082,-0.6399926185001784,-0.30017156409710355,0.6399926185001784,0.30119085085385455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044100000000000236,0.0,0.0
1450,0.005137023160853698,0.029281758407111728,2.0000564974214345,-0.26769512217442687,0.0016562228901358684,0.008524876748290264,0.9634645322824205,0,-0.6505574853868429,1.2398709090448965,0.41774776014125786,0.0,0.0,0.908563046187199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6505574853868429,2.7601290909552154,-0.6423332221174942,-0.2951365438447301,0.6423332221174942,0.2961595583730225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045100000000000265,0.0,0.0
1460,0.005160551463693741,0.029255851553379654,1.9996418711570443,-0.27526656290463664,0.001691044454675949,0.008486857434549197,0.9613289930956028,0,-0.6624109390613535,1.2501655981391766,0.41060274221475523,0.0,0.0,0.9118143386050273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6624109390613535,2.7498344018609355,-0.6446342437590924,-0.2900833366340776,0.6446342437590923,0.29111001589352226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046100000000000294,0.0,0.0
1470,0.005189644527012564,0.029224656973164478,1.9992321888136788,-0.28282462026565186,0.0017252135090156978,0.008439898522116624,0.959132955289763,0,-0.6741013119080024,1.2606451100680784,0.4034324220507032,0.0,0.0,0.9150094430323128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6741013119080024,2.7393548899320344,-0.6468955416309948,-0.28501225385480855,0.6468955416309949,0.2860425345791878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04710000000000032,0.0,0.0
1480,0.005224353543762376,0.029188535936852555,1.998827457705142,-0.29036851234300237,0.001758652772443683,0.008383946566814618,0.9568765561032951,0,-0.6856257224259756,1.2713068617897652,0.39623724149988704,0.0,0.0,0.9181481625797442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6856257224259756,2.728693138210348,-0.6491169763870893,-0.27992360799811666,0.6491169763870893,0.2809574266992826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04810000000000035,0.0,0.0
1490,0.0052647813931043595,0.02914785404099161,1.998427698852104,-0.297897490316494,0.0017912880828558704,0.008318870563968439,0.9545599367995068,0,-0.6969813300216734,1.2821482253430359,0.38901764394504323,0.0,0.0,0.9212303038325691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6969813300216734,2.7178517746570776,-0.6512984111377154,-0.2748177126374709,0.6512984111377154,0.2758550056092577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04910000000000038,0.0,0.0
1500,0.0053110737606179865,0.02910298386147779,1.9980329395658512,-0.305410827676214,0.001823047744142803,0.008244474851702729,0.9521832446905754,0,-0.7081653357088739,1.2931665284950788,0.38177407427353766,0.0,0.0,0.9242556768625138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7081653357088739,2.706833471505034,-0.6534397114581003,-0.2696948824092925,0.6534397114581003,0.2707355857314423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05010000000000041,0.0,0.0
1510,0.0053638209164440075,0.029054349829267273,1.9976434400777654,-0.3129080433709007,0.0018538520053906357,0.008159967694157838,0.9497465633282212,0,-0.7191749827986404,1.304359055400137,0.37450697884995016,0.0,0.0,0.9272240952394858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7191749827986404,2.6956409445999756,-0.6555407453966429,-0.26455543299356615,0.655540745396643,0.26559948253566773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05110000000000044,0.0,0.0
1520,0.005422786724660605,0.02900232723622883,1.9972589635614801,-0.3203881589246723,0.0018836558373213593,0.008065614888079657,0.9472501387268426,0,-0.7300075575788048,1.3157230472689219,0.3672168054885689,0.0,0.0,0.9301353760430632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7300075575788048,2.68427695273119,-0.657601383483044,-0.259399681094387,0.657601383483044,0.2604470125198279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052100000000000465,0.0,0.0
1530,0.005488213249214084,0.02894730178043333,1.9968795279917342,-0.3278504768074109,0.0019123804684660572,0.00796109066061621,0.9446941455802458,0,-0.7406603899828549,1.3272557030486143,0.35990400342579487,0.0,0.0,0.9329893398737659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7406603899828549,2.6727442969514974,-0.6596214987362853,-0.25422794442044505,0.6596214987362853,0.2552784931903759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053100000000000494,0.0,0.0
1540,0.005560353499116762,0.02888967980162493,1.9965051285991473,-0.3352942908124279,0.0019399558766767806,0.007846041312584488,0.9420787731158732,0,-0.751130854248068,1.338954180113282,0.35256902329245915,0.0,0.0,0.935785810864111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.751130854248068,2.66104581988683,-0.6616009666724538,-0.2490405416654469,0.6616009666724538,0.25009424304275857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05410000000000052,0.0,0.0
1550,0.0056394666535262115,0.02882987669843724,1.996135738733123,-0.34271888151057334,0.001966313626259182,0.007720096136736057,0.9394042271474535,0,-0.7614163695627199,1.3508155949645433,0.34521231708605377,0.0,0.0,0.9385246166894494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7614163695627199,2.649184405035569,-0.6635396653124129,-0.2438377924884773,0.663539665312413,0.24489458154178997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05510000000000055,0.0,0.0
1560,0.005725815196374975,0.028768314632549787,1.9957713069969871,-0.3501235149502176,0.0019913855800024285,0.0075828738261316635,0.9366707312000911,0,-0.7715144007022169,1.3628370239423067,0.3378343381428791,0.0,0.0,0.9412055885785863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7715144007022169,2.6371629760578057,-0.6654374751893193,-0.23862001749430092,0.6654374751893194,0.23967982910196584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05610000000000058,0.0,0.0
1570,0.005819661301402968,0.02870542023143901,1.9954117544044516,-0.3575074409127239,0.00201510321546055,0.007433988690916238,0.9338785278949343,0,-0.7814224586539906,1.3750155039454084,0.33043554111010764,0.0,0.0,0.9438285613241795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7814224586539906,2.624984496054704,-0.6672942793559844,-0.23338753821360642,0.6672942793559845,0.23445030706771797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05710000000000061,0.0,0.0
1580,0.005921262998198637,0.028641622030437595,1.995056971871929,-0.364869891370928,0.002037397064287994,0.007273056567809195,0.9310278803732631,0,-0.7911381012310015,1.3873480331619736,0.32301638191776855,0.0,0.0,0.9463933732929212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7911381012310015,2.6126519668381394,-0.6691099633920811,-0.22814067708319238,0.6691099633920811,0.2292063376936131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05810000000000064,0.0,0.0
1590,0.006030870331801654,0.028577346109701113,1.9947068203512015,-0.37221008317172577,0.002058193214875068,0.007099700171723975,0.9281190721472428,0,-0.8006589336737019,1.3998315718093155,0.3155773177506511,0.0,0.0,0.9488998664354973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8006589336737019,2.600168428190797,-0.6708844154111941,-0.22287975742609836,0.6708844154111941,0.22394824412449474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059100000000000666,0.0,0.0
1600,0.006887592333604563,0.028605368075830303,1.9940720517233421,-0.37901990306407035,0.002259502456187692,0.007314526204099721,0.9253568530228555,0,-0.8099826092403073,1.4124630428831986,0.3081188070201331,0.0,0.0,0.9513478862963275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8099826092403073,2.5875369571169142,-0.6726175260677157,-0.2176051034316813,0.6726175260677157,0.2186763503755697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060100000000000695,0.0,0.0
1610,0.007380229724295406,0.028566759447060285,1.9935461352653299,-0.3860097474975848,0.002384852094604271,0.007430170435925709,0.9224616956191898,0,-0.8191068297852341,1.4252393329162714,0.30064130933593175,0.0,0.0,0.9537372820230824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8191068297852341,2.574760667083842,-0.6743091885635828,-0.21231704013563782,0.6743091885635828,0.21339098131244252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06110000000000072,0.0,0.0
