index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_x,obs_qtn_y,obs_qtn_z,obs_qtn_w,obs_joint_0_pos,obs_joint_1_pos,obs_joint_2_pos,obs_joint_3_pos,obs_joint_4_pos,obs_joint_5_pos,obs_joint_6_pos,obs_joint_7_pos,obs_joint_8_pos,obs_joint_9_pos,obs_joint_10_pos,obs_joint_11_pos,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_x,obs_qtn_y,obs_qtn_z,obs_qtn_w,obs_joint_0_pos,obs_joint_1_pos,obs_joint_2_pos,obs_joint_3_pos,obs_joint_4_pos,obs_joint_5_pos,obs_joint_6_pos,obs_joint_7_pos,obs_joint_8_pos,obs_joint_9_pos,obs_joint_10_pos,obs_joint_11_pos
1120,0.009289186716746603,0.026128964739491528,1.9764655272299334,-0.0636871754874272,0.049309879220820085,0.01402276251104176,0.9966523173209505,0,-0.18884351820547682,1.0178418647561778,0.6365487508405787,0.0,0.0,0.7712364668526112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.18884351820547682,2.9821581352439335,-0.5451671030254505,-0.4498909083565421,0.5451671030254506,0.45075917088374506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012099999999999982,0.0,0.0
1130,0.008307167633022314,0.026038471848900974,1.97717976048839,-0.06878604378332862,0.04830885512237495,0.01575922516303648,0.9963364800706959,0,-0.20423958744135182,1.0209153057668046,0.6304749939928315,0.0,0.0,0.7762095605889813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.20423958744135182,2.979084694233307,-0.5486853199656414,-0.44559471253650235,0.5486853199656414,0.4464685783657292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013099999999999976,0.0,0.0
1140,0.0073012928222476745,0.02596670480591094,1.9779248707768424,-0.07382923592605153,0.047371148100034406,0.017536656988079782,0.9959908051342353,0,-0.21958550818607284,1.0242300763559098,0.6243623858992766,0.0,0.0,0.7811348225973304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21958550818607284,2.975769923644202,-0.5521697257183308,-0.441271058197295,0.5521697257183308,0.44215047347902514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01409999999999997,0.0,0.0
1150,0.006333143515845374,0.02595249295505466,1.9787657008212332,-0.07868699504506803,0.04648943848173961,0.019268072061315446,0.9956283595395774,0,-0.23487749790133305,1.027785359482474,0.6182113032321722,0.0,0.0,0.7860119493722594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.23487749790133305,2.9722146405176377,-0.5556201055668278,-0.4369202117719414,0.5556201055668278,0.43780512231468494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015099999999999964,0.0,0.0
1160,0.006756838256470487,0.026757401425235167,1.9804710351472858,-0.08084410783405066,0.045314667218877336,0.018712757576216068,0.995520288023932,0,-0.25011178734201195,1.0315802788227602,0.6120221250346636,0.0,0.0,0.7908406403745666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25011178734201195,2.968419721177352,-0.559036246891192,-0.4325424413690984,0.559036246891192,0.43343279264273554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016099999999999958,0.0,0.0
1170,0.0071618451138784536,0.02769255203799046,1.9822541520658095,-0.08282177953485426,0.044069064664849576,0.018109547823296757,0.9954247910575068,0,-0.26528462148523746,1.035613898986314,0.6057952326974255,0.0,0.0,0.795620598049769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.26528462148523746,2.964386101013798,-0.5624179391813358,-0.42813801675653756,0.5624179391813358,0.42903375389567866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017099999999999952,0.0,0.0
1180,0.007553603351967583,0.02878397060252421,1.9841240622679541,-0.0846698947481132,0.04276199414182572,0.017457083008879753,0.9953379682465544,0,-0.2803922604559428,1.0398852257465236,0.5995310099351607,0.0,0.0,0.8003515278464373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2803922604559428,2.9601147742535883,-0.5657649740499958,-0.4237072093445206,0.5657649740499958,0.4246082771518872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018099999999999946,0.0,0.0
1190,0.007939414363101875,0.029892063837222163,1.9860555414385674,-0.08632864395868661,0.04137711008424728,0.01671319517848489,0.995266782877966,0,-0.295430980448689,1.0443932062856824,0.5932298427629539,0.0,0.0,0.8050331382343469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.295430980448689,2.9556067937144297,-0.5690771452455753,-0.41925029216907533,0.5690771452455753,0.4201566351189016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01909999999999994,0.0,0.0
1200,0.008806365032647907,0.030569040523822557,1.9892303889649134,-0.08945858576568462,0.037371909960365955,0.01448536903947761,0.9951837397498555,0,-0.3103970746455272,1.049136729454491,0.5868921194724853,0.0,0.0,0.8096651407224433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3103970746455272,2.9508632705456206,-0.5723542486648527,-0.41476753987516995,0.5723542486648527,0.4156791021166243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020099999999999934,0.0,0.0
1210,0.010446753135019414,0.029568292545004142,1.9940327777519626,-0.09574804355281656,0.029860065584115244,0.010075134880827554,0.9949066188825227,0,-0.32528685412967306,1.0541146260459409,0.5805182306081029,0.0,0.0,0.8142472498766191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.32528685412967306,2.9458853739541717,-0.5755960823655599,-0.4102592286997893,0.5755960823655599,0.41117595406041607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021099999999999928,0.0,0.0
1220,0.011326008641286333,0.028505000703151633,1.9977977353489567,-0.10284269895836852,0.023238562737598712,0.0071643604793396294,0.9944003320653967,0,-0.3400966487947697,1.0593256690835038,0.5741085689427562,0.0,0.0,0.8187791833373029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3400966487947697,2.9406743309166083,-0.5788024465788251,-0.405725636454912,0.5788024465788251,0.4066474684440925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022099999999999922,0.0,0.0
1230,0.011058124789209797,0.028122582744150113,1.9995576198932354,-0.10954913065475498,0.01933400997257968,0.006735103709470209,0.9937705079188003,0,-0.35482280824951296,1.064768574123566,0.5676635294537928,0.0,0.0,0.823260661836859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.35482280824951296,2.935231425876546,-0.5819731437214845,-0.40116704251039165,0.5819731437214845,0.402093924322826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023099999999999916,0.0,0.0
1240,0.010007864331485797,0.028322822711062772,2.000077936743225,-0.11605927320398748,0.017188675388098255,0.00800491581093316,0.9930612850497318,0,-0.3694617027174184,1.0704419995720218,0.5611835092986193,0.0,0.0,0.8276914092167966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3694617027174184,2.92955800042809,-0.5851079784082566,-0.396583727776741,0.5851079784082565,0.39751560229594796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02409999999999991,0.0,0.0
1250,0.009015605992305484,0.028411365188168575,2.000672902867906,-0.12217721776965418,0.014771466679471091,0.009110536565676744,0.9923565535399508,0,-0.3840097239315064,1.0763445470149575,0.5546689077902269,0.0,0.0,0.8320711524447875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3840097239315064,2.923655452985155,-0.588206757463783,-0.3919759746878218,0.5882067574637829,0.3929127844896587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025099999999999904,0.0,0.0
1260,0.007950684717252942,0.02856902214624207,2.001118363091634,-0.12820512288119973,0.012533226352737552,0.010380974217647842,0.9916141387044156,0,-0.3984632860236856,1.0824747615633383,0.5481201263725858,0.0,0.0,0.8363996216314906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3984632860236856,2.917525238436774,-0.5912692899345319,-0.3873440671834407,0.591269289934532,0.3882857545396421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026099999999999898,0.0,0.0
1270,0.006842215179809902,0.028772993691383326,2.0014899419566192,-0.13416267586812097,0.01040131958585659,0.011757142223053085,0.9908349804894483,0,-0.412818826408615,1.0888311322116184,0.5415375685959064,0.0,0.0,0.8406765500471831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.412818826408615,2.9111688677884935,-0.5942953871005653,-0.38268829069185223,0.5942953871005653,0.383634797573587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02709999999999989,0.0,0.0
1280,0.005706207666951762,0.02900783228068674,2.001810898850011,-0.1400798820568977,0.008358200529791955,0.013207892406128146,0.9900168274857845,0,-0.4270728066618285,1.0954120922101793,0.5349216400917723,0.0,0.0,0.8449016741381972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4270728066618285,2.904587907789933,-0.5972848624871681,-0.3780089321121699,0.5972848624871682,0.37896020019361715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028099999999999885,0.0,0.0
1290,0.004541328699164484,0.0292491676714892,2.002070107134747,-0.14601099966565464,0.006405023656472107,0.014729329327335556,0.9891525719049429,0,-0.4412217133919022,1.1022160194515107,0.5282727485481444,0.0,0.0,0.8490747335431604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4412217133919022,2.8977839805486014,-0.6002375318763393,-0.373306279796687,0.6002375318763393,0.37426225045863043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02909999999999988,0.0,0.0
1300,0.003677145270971535,0.02950919143957786,2.001786350034191,-0.15244321865551066,0.005562509551359183,0.01590500460199262,0.9881685860226734,0,-0.4552620591064532,1.1092412368700355,0.5215913036842377,0.0,0.0,0.8531954711090404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4552620591064532,2.890758763130077,-0.603153213318144,-0.36858062353310783,0.603153213318144,0.3695412378665478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030099999999999873,0.0,0.0
1310,0.003287056720087942,0.02972039251460611,2.001073374424753,-0.15948331917833702,0.005756517207247808,0.01644810964885059,0.987046803906726,0,-0.4691903830717534,1.1164860128554819,0.5148777172252739,0.0,0.0,0.8572636329069903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4691903830717534,2.8835139871446303,-0.606031727141925,-0.36383225452669,0.606031727141925,0.36479745333647373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031099999999999867,0.0,0.0
1320,0.003046464089891258,0.02985809913160697,2.000447369068171,-0.16673750076135943,0.005948009969078996,0.016773579494436586,0.9858406940516339,0,-0.4830032521657489,1.1239485616796976,0.5081324028771103,0.0,0.0,0.861278968247997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4830032521657489,2.8760514383204145,-0.608872895967375,-0.3590614653823001,0.608872895967375,0.36003118919076926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03209999999999989,0.0,0.0
1330,0.002904311645829471,0.029944583447742087,1.999882134377106,-0.17413166805511138,0.006131613544762206,0.016953399191062184,0.9845573359391269,0,-0.496697261724272,1.1316270439368066,0.5013557763007456,0.0,0.0,0.8652412296983292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.496697261724272,2.8683729560633053,-0.6116765447154673,-0.3542685500863826,0.6116765447154673,0.35524273913703885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03309999999999992,0.0,0.0
1340,0.0028305406451789657,0.029994524237763175,1.9993608647654075,-0.18161893818041852,0.006307002021532831,0.017030750319056112,0.9832012696102908,0,-0.5102690363802405,1.1395195669965936,0.49454825508670675,0.0,0.0,0.8691501730947844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5102690363802405,2.8604804330035183,-0.614442500619244,-0.3494538039888433,0.6144425006192441,0.35043239825003014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409999999999995,0.0,0.0
1350,0.0028060148676673086,0.03001785334780854,1.9988721512510437,-0.18916812705902405,0.006475257656080101,0.017033539994855438,0.9817756104418728,0,-0.523715230895634,1.1476241854710105,0.4877102587293155,0.0,0.0,0.8730055575597352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.523715230895634,2.8523758145291023,-0.6171705932344629,-0.3446175237848502,0.6171705932344629,0.3456004629534524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03509999999999998,0.0,0.0
1360,0.0028178968383067464,0.030021389477331305,1.9984079984313605,-0.19675781033214337,0.006637630711206493,0.016980675466392647,0.980282593231435,0,-0.5370325309860455,1.1559389016936832,0.4808422086008386,0.0,0.0,0.8768071455159725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5370325309860455,2.8440610983064296,-0.6198606544500999,-0.33976000749654983,0.6198606544500999,0.3407472310017094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03610000000000001,0.0,0.0
1370,0.00285725684249213,0.030009871180658124,1.9979626852180368,-0.20437290955273288,0.006795175899115625,0.01688538566207914,0.9787238748372767,0,-0.5502176541376023,1.1644616662123084,0.473944527925522,0.0,0.0,0.8805547027013451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5502176541376023,2.8355383337878037,-0.6225125184987089,-0.33488155445470236,0.622512518498709,0.33587300146155136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037100000000000036,0.0,0.0
1380,0.002917719247604168,0.029986631489687488,1.9975320514993324,-0.21200259221925508,0.00694869215242613,0.016757145951811405,0.9771007187742914,0,-0.5632673504160556,1.1731903782938111,0.4670176417535102,0.0,0.0,0.8842479981831963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5632673504160556,2.8268096217063,-0.6251260219666372,-0.32998246528023667,0.6251260219666371,0.33097807469364565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038100000000000064,0.0,0.0
1390,0.0029946438192891035,0.029954043965601206,1.997113031138741,-0.2196389291801212,0.007098755065391992,0.01660286412400645,0.9754141137834796,0,-0.5761784032678419,1.1821228864421447,0.4600619769346543,0.0,0.0,0.8878868043725944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5761784032678419,2.8178771135579663,-0.6277010038040939,-0.32506304186572516,0.6277010038040939,0.3260627523340681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03910000000000009,0.0,0.0
1400,0.003081257200307788,0.029929702803822865,1.9966935755464166,-0.22724383510850285,0.0072668023083665625,0.01643369033690065,0.9736721043612688,0,-0.5889476303129126,1.191256988928601,0.4530779620922084,0.0,0.0,0.8914708970383561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5889476303129126,2.8087430110715106,-0.6302373053350757,-0.3201235873567804,0.6302373053350757,0.3211273372757153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04010000000000012,0.0,0.0
1410,0.0031740598642199884,0.029915334642767372,1.9962681069994792,-0.23480038802454123,0.007451056940193528,0.016252738792218318,0.9718791632789288,0,-0.6015718841291452,1.2005904343345053,0.4460660275964172,0.0,0.0,0.8950000553208656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6015718841291452,2.7994095656656057,-0.6327347702671442,-0.31516440613337493,0.6327347702671442,0.3161721336496401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04110000000000015,0.0,0.0
1420,0.0032867634286087486,0.02987605787489899,1.995865675452716,-0.24239981963142515,0.007609284017331303,0.016041053688141377,0.9700139745570526,0,-0.614048053028134,1.2101209221061553,0.4390266055379953,0.0,0.0,0.8984740617456831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.614048053028134,2.7898790778939566,-0.6351932447010568,-0.3101858037910842,0.6351932447010569,0.3111974468063096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04210000000000018,0.0,0.0
1430,0.003410696110955665,0.029823929114245456,1.9954756353558298,-0.2500105035911314,0.007754815480605838,0.015811062724514446,0.9680829619544453,0,-0.6263730618221744,1.2198461031218732,0.4319601297015007,0.0,0.0,0.9018927022369472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6263730618221744,2.7801538968782387,-0.6376125771402508,-0.30518808712225576,0.6376125771402508,0.3062035832967898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04310000000000021,0.0,0.0
1440,0.003512126086951424,0.029703004207820596,1.9951052012554438,-0.257715096828588,0.007821683495859802,0.015606204669178916,0.966063246640584,0,-0.6385438725822516,1.22976358027103,0.4248670355386048,0.0,0.0,0.905255766130566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6385438725822516,2.770236419729082,-0.6399926185001784,-0.30017156409710355,0.6399926185001784,0.30119085085385455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044100000000000236,0.0,0.0
1450,0.0033053503588801178,0.029402512646544456,1.994643297282599,-0.26554921393637926,0.007725297068348094,0.015827548549679795,0.9639364208649264,0,-0.6505574853868429,1.2398709090448965,0.41774776014125786,0.0,0.0,0.908563046187199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6505574853868429,2.7601290909552154,-0.6423332221174942,-0.2951365438447301,0.6423332221174942,0.2961595583730225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045100000000000265,0.0,0.0
1460,0.003129560397483518,0.02926669460402168,1.9941168878358038,-0.27300798391648956,0.007813226264192868,0.01601630345794437,0.9618466989269867,0,-0.6624109390613535,1.2501655981391766,0.41060274221475523,0.0,0.0,0.9118143386050273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6624109390613535,2.7498344018609355,-0.6446342437590924,-0.2900833366340776,0.6446342437590923,0.29111001589352226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046100000000000294,0.0,0.0
1470,0.003003945623096126,0.029184306445221117,1.993588454658432,-0.2803494794385258,0.007965923437268693,0.016139320551656868,0.9597292512862521,0,-0.6741013119080024,1.2606451100680784,0.4034324220507032,0.0,0.0,0.9150094430323128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6741013119080024,2.7393548899320344,-0.6468955416309948,-0.28501225385480855,0.6468955416309949,0.2860425345791878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04710000000000032,0.0,0.0
1480,0.002928516435272699,0.029112733898431876,1.9930804861717657,-0.2876727271438207,0.008136049490534735,0.016192663505614078,0.9575573112899919,0,-0.6856257224259756,1.2713068617897652,0.39623724149988704,0.0,0.0,0.9181481625797442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6856257224259756,2.728693138210348,-0.6491169763870893,-0.27992360799811666,0.6491169763870893,0.2809574266992826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04810000000000035,0.0,0.0
1490,0.0028972148600611095,0.029036862782578353,1.9925985019918135,-0.2950096853437665,0.008305496477202377,0.01618267081682326,0.95532111116989,0,-0.6969813300216734,1.2821482253430359,0.38901764394504323,0.0,0.0,0.9212303038325691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6969813300216734,2.7178517746570776,-0.6512984111377154,-0.2748177126374709,0.6512984111377154,0.2758550056092577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04910000000000038,0.0,0.0
1500,0.0029029584970857785,0.028952381586991253,1.9921416058869426,-0.30236625803299405,0.008468050286420295,0.016118289978661347,0.9530179110885773,0,-0.7081653357088739,1.2931665284950788,0.38177407427353766,0.0,0.0,0.9242556768625138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7081653357088739,2.706833471505034,-0.6534397114581003,-0.2696948824092925,0.6534397114581003,0.2707355857314423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05010000000000041,0.0,0.0
1510,0.002939542280281167,0.028858976040995358,1.9917070039576135,-0.30973930199306354,0.008622109862625878,0.016007890623885353,0.9506476589463313,0,-0.7191749827986404,1.304359055400137,0.37450697884995016,0.0,0.0,0.9272240952394858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7191749827986404,2.6956409445999756,-0.6555407453966429,-0.26455543299356615,0.655540745396643,0.26559948253566773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05110000000000044,0.0,0.0
1520,0.003001614624910244,0.028757684923590703,1.9912914461073592,-0.31712281347754434,0.008767851438394304,0.01585893946315034,0.9482113371988046,0,-0.7300075575788048,1.3157230472689219,0.3672168054885689,0.0,0.0,0.9301353760430632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7300075575788048,2.68427695273119,-0.657601383483044,-0.259399681094387,0.657601383483044,0.2604470125198279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052100000000000465,0.0,0.0
1530,0.0030850341436387545,0.02864981016013598,1.9908920610797047,-0.324510801656448,0.008905922640551666,0.01567735689104715,0.9457101271695892,0,-0.7406603899828549,1.3272557030486143,0.35990400342579487,0.0,0.0,0.9329893398737659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7406603899828549,2.6727442969514974,-0.6596214987362853,-0.25422794442044505,0.6596214987362853,0.2552784931903759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053100000000000494,0.0,0.0
1540,0.0031865914512965053,0.028536577902183776,1.9905064519465738,-0.3318980037447899,0.009037031600959412,0.01546780246609087,0.943145160755722,0,-0.751130854248068,1.338954180113282,0.35256902329245915,0.0,0.0,0.935785810864111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.751130854248068,2.66104581988683,-0.6616009666724538,-0.2490405416654469,0.6616009666724538,0.25009424304275857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05410000000000052,0.0,0.0
1550,0.0033037882669216317,0.028419043540139223,1.9901326531448282,-0.33927998324018527,0.009161804473252055,0.01523393974377809,0.940517454059847,0,-0.7614163695627199,1.3508155949645433,0.34521231708605377,0.0,0.0,0.9385246166894494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7614163695627199,2.649184405035569,-0.6635396653124129,-0.2438377924884773,0.663539665312413,0.24489458154178997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05510000000000055,0.0,0.0
1560,0.0034346733962914463,0.028298087194148284,1.98976906064616,-0.3466530532787716,0.009280751893956971,0.014978649671619434,0.9378278991109205,0,-0.7715144007022169,1.3628370239423067,0.3378343381428791,0.0,0.0,0.9412055885785863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7715144007022169,2.6371629760578057,-0.6654374751893193,-0.23862001749430092,0.6654374751893194,0.23967982910196584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05610000000000058,0.0,0.0
1570,0.0035777136832682607,0.028174437825290617,1.9894143579482817,-0.35401414523490254,0.00939427554226757,0.014704206534069985,0.9350772796249734,0,-0.7814224586539906,1.3750155039454084,0.33043554111010764,0.0,0.0,0.9438285613241795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7814224586539906,2.624984496054704,-0.6672942793559844,-0.23338753821360642,0.6672942793559845,0.23445030706771797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05710000000000061,0.0,0.0
1580,0.0036960824778425384,0.02800020492025118,1.9890777190621243,-0.36142105452582896,0.009453777646904946,0.014462740346757893,0.9322426060716722,0,-0.7911381012310015,1.3873480331619736,0.32301638191776855,0.0,0.0,0.9463933732929212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7911381012310015,2.6126519668381394,-0.6691099633920811,-0.22814067708319238,0.6691099633920811,0.2292063376936131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05810000000000064,0.0,0.0
1590,0.0037127733293435853,0.027484422571662764,1.988751627470508,-0.36911802217125694,0.009291323994051083,0.014683730607957503,0.9292200735360004,0,-0.8006589336737019,1.3998315718093155,0.3155773177506511,0.0,0.0,0.9488998664354973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8006589336737019,2.600168428190797,-0.6708844154111941,-0.22287975742609836,0.6708844154111941,0.22394824412449474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059100000000000666,0.0,0.0
1600,0.0036983702087493397,0.027177702617686077,1.9882754258002087,-0.37640006318551616,0.00936945592207427,0.01490253511978046,0.9262899762907226,0,-0.8099826092403073,1.4124630428831986,0.3081188070201331,0.0,0.0,0.9513478862963275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.8099826092403073,2.5875369571169142,-0.6726175260677157,-0.2176051034316813,0.6726175260677157,0.2186763503755697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060100000000000695,0.0,0.0
