frameID,vertex005fixed-x,vertex005fixed-y,vertex005fixed-z,vertex140-x,vertex140-y,vertex140-z,vertex145-x,vertex145-y,vertex145-z,vertex150-x,vertex150-y,vertex150-z,vertex160-x,vertex160-y,vertex160-z,vertex170-x,vertex170-y,vertex170-z,vertex180-x,vertex180-y,vertex180-z,vertex190fixed-x,vertex190fixed-y,vertex190fixed-z
63,0.48928385972976685,-0.6103248596191406,0.08987994492053986,0.7726398706436157,-0.10907424986362457,0.32485947012901306,0.7728070616722107,-0.10572870820760727,0.265473335981369,0.7719889283180237,-0.10255444049835205,0.2046564519405365,0.7708361744880676,-0.0982467457652092,0.08322928845882416,0.7695561647415161,-0.09476057440042496,-0.03790808096528053,0.768569827079773,-0.09124889969825745,-0.15873363614082336,0.45531371235847473,-0.34045732021331787,-0.4393000602722168
64,0.48927393555641174,-0.6104709506034851,0.08982142806053162,0.7724605202674866,-0.10517863929271698,0.3253447711467743,0.7726548910140991,-0.10198190808296204,0.26589909195899963,0.7716925144195557,-0.0990816131234169,0.20496676862239838,0.7703180909156799,-0.0954795554280281,0.08331751823425293,0.7689244151115417,-0.0925481766462326,-0.03799652308225632,0.7678714990615845,-0.08940750360488892,-0.15894730389118195,0.4553138315677643,-0.3404439687728882,-0.43928053975105286
65,0.48931553959846497,-0.6104188561439514,0.08988802134990692,0.7723589539527893,-0.10140705108642578,0.32547906041145325,0.7725135087966919,-0.09831134974956512,0.2660224735736847,0.7714129686355591,-0.09561760723590851,0.20502690970897675,0.7699646353721619,-0.09227056056261063,0.08328945934772491,0.7683974504470825,-0.08983754366636276,-0.03812234103679657,0.7670643925666809,-0.0874495729804039,-0.1592130810022354,0.4553130269050598,-0.340434193611145,-0.43926647305488586
66,0.4892703592777252,-0.6103172898292542,0.08970887213945389,0.7721854448318481,-0.09752131253480911,0.3257918059825897,0.7723845839500427,-0.09482649713754654,0.26629430055618286,0.7711721062660217,-0.09220793098211288,0.20524123311042786,0.76955646276474,-0.08912665396928787,0.08335783332586288,0.7677704691886902,-0.08728724718093872,-0.03824259340763092,0.7662485241889954,-0.08558304607868195,-0.1595422923564911,0.45531392097473145,-0.34041517972946167,-0.43924033641815186
67,0.48913681507110596,-0.6102423071861267,0.08973516523838043,0.7719057202339172,-0.0942825898528099,0.32618358731269836,0.7723520398139954,-0.0914432555437088,0.26653391122817993,0.7709173560142517,-0.08913223445415497,0.2053355723619461,0.7690019607543945,-0.08664362132549286,0.08319209516048431,0.7671285271644592,-0.08521053194999695,-0.03857016935944557,0.7654674649238586,-0.0839109793305397,-0.15995806455612183,0.4553159475326538,-0.34039270877838135,-0.43920934200286865
68,0.4892563819885254,-0.6103507876396179,0.08978432416915894,0.7717980742454529,-0.09094928950071335,0.3267329931259155,0.7722278237342834,-0.08859948813915253,0.2669812738895416,0.7707112431526184,-0.08656442165374756,0.2057272046804428,0.7686666250228882,-0.08436326682567596,0.08345645666122437,0.7664746642112732,-0.08334935456514359,-0.03852519020438194,0.7645086050033569,-0.08248454332351685,-0.16019457578659058,0.45530933141708374,-0.3403928875923157,-0.43920889496803284
69,0.4893318712711334,-0.6103492379188538,0.08992325514554977,0.771797239780426,-0.08789922297000885,0.3271104395389557,0.7722629308700562,-0.08548583835363388,0.2673031985759735,0.7705507874488831,-0.08375431597232819,0.20593322813510895,0.7681511640548706,-0.08213553577661514,0.08343705534934998,0.7657464742660522,-0.08160875737667084,-0.03870823606848717,0.7635498642921448,-0.08114681392908096,-0.16051223874092102,0.45530909299850464,-0.34038808941841125,-0.43919837474823
70,0.4892283082008362,-0.6102994680404663,0.08989649266004562,0.7719076871871948,-0.08485087007284164,0.32735052704811096,0.7724018692970276,-0.08247110992670059,0.267497181892395,0.770470142364502,-0.08094314485788345,0.20607130229473114,0.7676970958709717,-0.07968142628669739,0.08345648646354675,0.7649587988853455,-0.0796276330947876,-0.03883621469140053,0.7624412775039673,-0.07980439811944962,-0.16080549359321594,0.45531409978866577,-0.34037700295448303,-0.43917715549468994
71,0.48927798867225647,-0.610220193862915,0.08994496613740921,0.7721502780914307,-0.0822141021490097,0.3275572657585144,0.7727264165878296,-0.07938006520271301,0.26773932576179504,0.7705637216567993,-0.07803285866975784,0.2062063068151474,0.7673928141593933,-0.07731016725301743,0.08339233696460724,0.7643184661865234,-0.0777827799320221,-0.03905738145112991,0.7614694833755493,-0.07853245735168457,-0.16116057336330414,0.45531511306762695,-0.34037548303604126,-0.4391722083091736
72,0.48929762840270996,-0.6102575063705444,0.08990946412086487,0.7726634740829468,-0.07984855026006699,0.3278208076953888,0.7731438875198364,-0.07674811780452728,0.2682638168334961,0.7707763910293579,-0.07560666650533676,0.2066601663827896,0.7673072814941406,-0.07516083866357803,0.08365806937217712,0.7638776302337646,-0.07605237513780594,-0.03903120756149292,0.7605584263801575,-0.07739640772342682,-0.16138827800750732,0.4553070664405823,-0.34038880467414856,-0.43911856412887573
73,0.48934876918792725,-0.610144317150116,0.08994997292757034,0.7731648683547974,-0.07688148319721222,0.32819196581840515,0.7738345265388489,-0.07408557087182999,0.268351286649704,0.7712163925170898,-0.0731334313750267,0.2066711038351059,0.7672069668769836,-0.07329456508159637,0.08353503048419952,0.7632645964622498,-0.0747549906373024,-0.03923200070858002,0.7594389319419861,-0.07646765559911728,-0.16163872182369232,0.4553178548812866,-0.3403764069080353,-0.43902939558029175
74,0.48928046226501465,-0.6101967096328735,0.0899067148566246,0.7739158868789673,-0.07462505996227264,0.32838571071624756,0.774433970451355,-0.07157640159130096,0.26866963505744934,0.7714525461196899,-0.07090388983488083,0.20694798231124878,0.7669543027877808,-0.0715092346072197,0.08372052758932114,0.7626258730888367,-0.07325902581214905,-0.039171505719423294,0.7582542300224304,-0.07546366751194,-0.16174207627773285,0.4553157389163971,-0.3403618037700653,-0.43900951743125916
75,0.4893244206905365,-0.6101027727127075,0.09003273397684097,0.7748891711235046,-0.07256161421537399,0.3286333978176117,0.7752712368965149,-0.0690937340259552,0.2690911889076233,0.7719288468360901,-0.06857474148273468,0.2073010802268982,0.7667607069015503,-0.06945081055164337,0.08393112570047379,0.7616870403289795,-0.07182613015174866,-0.03907564654946327,0.7567295432090759,-0.07459434121847153,-0.16174642741680145,0.455318808555603,-0.34036335349082947,-0.4390117824077606
76,0.48932117223739624,-0.6101963520050049,0.08999032527208328,0.7760173678398132,-0.07039652019739151,0.3288290202617645,0.7762070894241333,-0.06679097563028336,0.26941370964050293,0.7724689245223999,-0.06649757921695709,0.20759321749210358,0.766604483127594,-0.06770359724760056,0.0841333419084549,0.7610030770301819,-0.07040668278932571,-0.038974981755018234,0.7554313540458679,-0.07365979999303818,-0.1617387980222702,0.45531904697418213,-0.3403691053390503,-0.43901723623275757
77,0.4893284738063812,-0.6101862192153931,0.08999712765216827,0.777378499507904,-0.06822024285793304,0.3287862539291382,0.777370035648346,-0.0645640566945076,0.2694953978061676,0.7733176946640015,-0.06450121849775314,0.20766879618167877,0.7667735815048218,-0.06619163602590561,0.08419927209615707,0.7604395151138306,-0.0693574994802475,-0.03891430422663689,0.7541175484657288,-0.07299209386110306,-0.1616821438074112,0.45532000064849854,-0.34036916494369507,-0.4390123188495636
78,0.4893655478954315,-0.6101240515708923,0.09007327258586884,0.778913676738739,-0.06597086787223816,0.3287356197834015,0.7786728143692017,-0.0624835379421711,0.2694777846336365,0.7742100358009338,-0.06268492341041565,0.2076675444841385,0.7669580578804016,-0.06473971903324127,0.08422856777906418,0.7599336504936218,-0.06824972480535507,-0.038827475160360336,0.7527388334274292,-0.0722963884472847,-0.16151279211044312,0.45532160997390747,-0.34036749601364136,-0.4390076696872711
79,0.48933151364326477,-0.6100382208824158,0.09011345356702805,0.7806540727615356,-0.06396283954381943,0.32888063788414,0.7801888585090637,-0.060385558754205704,0.2696397006511688,0.7752912044525146,-0.060766275972127914,0.20787177979946136,0.7671140432357788,-0.06316530704498291,0.08449059724807739,0.7591447234153748,-0.06710455566644669,-0.03852680325508118,0.7510959506034851,-0.07166136056184769,-0.16118592023849487,0.4553230106830597,-0.340372234582901,-0.43900710344314575
80,0.48943740129470825,-0.6098885536193848,0.0902109444141388,0.7810231447219849,-0.062614306807518,0.32842573523521423,0.7803903818130493,-0.05894260108470917,0.26921865344047546,0.7753251194953918,-0.05948038026690483,0.2074044644832611,0.7668430805206299,-0.06186569482088089,0.08392488211393356,0.7578591704368591,-0.06603197753429413,-0.03909340128302574,0.748196542263031,-0.07091733068227768,-0.1617315262556076,0.45532625913619995,-0.3403903841972351,-0.43902382254600525
81,0.4895639419555664,-0.6098846793174744,0.09008661657571793,0.7786667346954346,-0.06194446235895157,0.3266174793243408,0.7782552242279053,-0.0581764318048954,0.2672273814678192,0.7729808688163757,-0.05870726332068443,0.20538166165351868,0.7638894319534302,-0.06122324988245964,0.08185996115207672,0.75357586145401,-0.06549974530935287,-0.04109868407249451,0.7420840859413147,-0.07026038318872452,-0.16361260414123535,0.4553300738334656,-0.3404232859611511,-0.4390500783920288
82,0.48946213722229004,-0.609831690788269,0.09014642983675003,0.7742915153503418,-0.06209194287657738,0.3237147629261017,0.7737571001052856,-0.058312248438596725,0.2641983926296234,0.7674911618232727,-0.05873477831482887,0.2025156319141388,0.7564985752105713,-0.060929205268621445,0.07926182448863983,0.7450039982795715,-0.06471014022827148,-0.043491121381521225,0.7323042750358582,-0.06927135586738586,-0.1657271832227707,0.45534148812294006,-0.340432733297348,-0.4390546381473541
83,0.4893735647201538,-0.609715461730957,0.09005768597126007,0.7689164280891418,-0.06278348714113235,0.3201178312301636,0.7676540017127991,-0.058696199208498,0.26081907749176025,0.7602909803390503,-0.0589253269135952,0.1995333582162857,0.7468867301940918,-0.06067778170108795,0.07707149535417557,0.7334480881690979,-0.0638149231672287,-0.04493328183889389,0.7191534638404846,-0.0674327090382576,-0.16639414429664612,0.45533835887908936,-0.3404349982738495,-0.4390478730201721
84,0.48936787247657776,-0.6101682782173157,0.08988813310861588,0.7630290985107422,-0.06377366185188293,0.3164002299308777,0.7610284090042114,-0.05902117118239403,0.2576495409011841,0.7525617480278015,-0.05897887051105499,0.19705596566200256,0.7367821931838989,-0.05980745330452919,0.07595847547054291,0.7210162878036499,-0.061848003417253494,-0.044695690274238586,0.7039905190467834,-0.06453830748796463,-0.16479209065437317,0.45533618330955505,-0.34041276574134827,-0.439026802778244
85,0.48947760462760925,-0.6101852059364319,0.0899873599410057,0.7571445107460022,-0.06507311761379242,0.3137305676937103,0.7544529438018799,-0.059223707765340805,0.25509607791900635,0.744785726070404,-0.058482881635427475,0.1952003538608551,0.726262092590332,-0.05801037326455116,0.0754513144493103,0.7077821493148804,-0.05933525785803795,-0.04395328462123871,0.6886542439460754,-0.06152278929948807,-0.16286446154117584,0.4553273320198059,-0.34033071994781494,-0.4389451742172241
86,0.48936590552330017,-0.6102132201194763,0.08989869058132172,0.7520031929016113,-0.06671824306249619,0.3121059834957123,0.7482908368110657,-0.05966048687696457,0.25366610288619995,0.7372114658355713,-0.05852910131216049,0.19423352181911469,0.7162273526191711,-0.05696123093366623,0.07530447095632553,0.6959643363952637,-0.056915320456027985,-0.04342233017086983,0.6753892302513123,-0.0580543577671051,-0.1617664396762848,0.45530784130096436,-0.3402051031589508,-0.4388091564178467
87,0.4891496002674103,-0.6102627515792847,0.08980503678321838,0.7483203411102295,-0.06787436455488205,0.31150153279304504,0.7441400289535522,-0.0595252551138401,0.25309470295906067,0.7322049736976624,-0.05813760682940483,0.19386306405067444,0.710447371006012,-0.05644775927066803,0.07486284524202347,0.6924883723258972,-0.05650550499558449,-0.044478703290224075,0.6705624461174011,-0.05589495971798897,-0.16228143870830536,0.4552837014198303,-0.34009861946105957,-0.4386962652206421
88,0.4894275665283203,-0.6102182269096375,0.08983699977397919,0.7468647956848145,-0.06837707757949829,0.31162458658218384,0.7435046434402466,-0.059619609266519547,0.2527451813220978,0.7339551448822021,-0.05873198062181473,0.19282913208007812,0.7139493227005005,-0.056365009397268295,0.07329808175563812,0.6936100125312805,-0.05445156991481781,-0.04588869586586952,0.667777419090271,-0.05178302526473999,-0.16284814476966858,0.4552770256996155,-0.3400346338748932,-0.43860459327697754
89,0.48914405703544617,-0.6103509068489075,0.0897136852145195,0.7482406497001648,-0.06815888732671738,0.31325188279151917,0.7447672486305237,-0.058275870978832245,0.2547466456890106,0.7343698143959045,-0.05652359873056412,0.1948482096195221,0.7143784761428833,-0.05311190336942673,0.07499860227108002,0.6947869062423706,-0.05004081130027771,-0.04458101838827133,0.6679189801216125,-0.046117059886455536,-0.16143451631069183,0.45527228713035583,-0.33987465500831604,-0.4384095072746277
90,0.48924028873443604,-0.6104492545127869,0.08977827429771423,0.7508124113082886,-0.0669461265206337,0.3160765767097473,0.7470669746398926,-0.055936891585588455,0.2576765716075897,0.7355982661247253,-0.053108759224414825,0.197841078042984,0.7138859629631042,-0.0480525866150856,0.07795912027359009,0.6951785087585449,-0.04421202093362808,-0.042150095105171204,0.6691039800643921,-0.03977637365460396,-0.1589757353067398,0.455274760723114,-0.33974510431289673,-0.4382076859474182
91,0.4891285002231598,-0.6104369759559631,0.08980400115251541,0.752569317817688,-0.06499195098876953,0.3189373016357422,0.7493786811828613,-0.05330237001180649,0.2604525089263916,0.7390267848968506,-0.05025409534573555,0.20029740035533905,0.7188711762428284,-0.04516869783401489,0.07995719462633133,0.6992900371551514,-0.04002935811877251,-0.040115464478731155,0.6706615686416626,-0.03337925672531128,-0.15659230947494507,0.45526865124702454,-0.3396930694580078,-0.4381292164325714
92,0.48926785588264465,-0.6102569103240967,0.08983107656240463,0.7537339329719543,-0.062154415994882584,0.3216932415962219,0.7507333755493164,-0.0502316877245903,0.2630942761898041,0.7405518293380737,-0.047036875039339066,0.202773779630661,0.7208993434906006,-0.04095082730054855,0.0821002721786499,0.7018687725067139,-0.033519625663757324,-0.038232769817113876,0.6719238758087158,-0.02533726766705513,-0.1544472873210907,0.45526760816574097,-0.3396158814430237,-0.43799498677253723
93,0.48933276534080505,-0.6102012395858765,0.08985429257154465,0.7544409036636353,-0.05850899592041969,0.32438546419143677,0.7510602474212646,-0.04558108001947403,0.26587364077568054,0.7401978969573975,-0.04079931974411011,0.205645352602005,0.719890296459198,-0.03256390988826752,0.08489126712083817,0.7020670175552368,-0.025225931778550148,-0.036019667983055115,0.6727139949798584,-0.01791086420416832,-0.15234005451202393,0.45526123046875,-0.33954083919525146,-0.4378865957260132
94,0.4892503321170807,-0.6102023124694824,0.08988584578037262,0.7548578381538391,-0.054127492010593414,0.3269202411174774,0.7514405846595764,-0.04074811190366745,0.2683107256889343,0.741033136844635,-0.035753004252910614,0.20780901610851288,0.7216017246246338,-0.027330493554472923,0.08655466139316559,0.7040994763374329,-0.019527360796928406,-0.03470350801944733,0.6730924248695374,-0.011833077296614647,-0.15062613785266876,0.45524144172668457,-0.3394753038883209,-0.43777886033058167
95,0.4892921447753906,-0.610286295413971,0.0899234339594841,0.755093514919281,-0.04924341291189194,0.32924166321754456,0.7519761323928833,-0.03579181805253029,0.27051952481269836,0.7420004606246948,-0.03163504600524902,0.2096887081861496,0.7230849862098694,-0.02417416125535965,0.08793386071920395,0.7056119441986084,-0.015357967466115952,-0.033568646758794785,0.6733118891716003,-0.005153282545506954,-0.14911946654319763,0.4552166759967804,-0.33939093351364136,-0.4376223385334015
96,0.4892600178718567,-0.6103013753890991,0.09000197798013687,0.7552275061607361,-0.043745577335357666,0.33154046535491943,0.7518723607063293,-0.02968600206077099,0.27289947867393494,0.7414019107818604,-0.024874722585082054,0.21198327839374542,0.7223572731018066,-0.01603209413588047,0.08987410366535187,0.706009030342102,-0.007023542188107967,-0.03226316720247269,0.6732851266860962,0.0025713506620377302,-0.147837296128273,0.45517581701278687,-0.3392718732357025,-0.4374018907546997
97,0.48942023515701294,-0.6101493239402771,0.0900128036737442,0.7553901672363281,-0.037956710904836655,0.33349671959877014,0.7520158290863037,-0.02251129224896431,0.27504533529281616,0.7418057322502136,-0.016575273126363754,0.21392323076725006,0.7235060930252075,-0.006165418773889542,0.09128587692975998,0.7075452208518982,0.0024778838269412518,-0.03153941035270691,0.6730161905288696,0.00927150622010231,-0.1468743234872818,0.4551447927951813,-0.33918267488479614,-0.4372357428073883
98,0.48935413360595703,-0.6101329326629639,0.08998153358697891,0.7554460167884827,-0.031188443303108215,0.33498507738113403,0.7535092234611511,-0.016623791307210922,0.276144415140152,0.7429580688476562,-0.010744919069111347,0.21487155556678772,0.7246698141098022,-0.002418859163299203,0.09166555851697922,0.7083721160888672,0.0047834510914981365,-0.03157073259353638,0.672415554523468,0.013555762358009815,-0.14634300768375397,0.455118328332901,-0.33911362290382385,-0.4370999336242676
99,0.4894126355648041,-0.6101790070533752,0.09013425558805466,0.7557173371315002,-0.023965921252965927,0.3361610174179077,0.7595759630203247,-0.011053493246436119,0.27664515376091003,0.7474567890167236,-0.00801405031234026,0.21513831615447998,0.7264367938041687,-0.0007792706019245088,0.09165332466363907,0.7093397378921509,0.009392330422997475,-0.0317346565425396,0.6719051003456116,0.02110663801431656,-0.14624552428722382,0.4550776183605194,-0.3390268087387085,-0.4369320571422577
100,0.48945191502571106,-0.6099459528923035,0.09013796597719193,0.7559365034103394,-0.01655825413763523,0.337488055229187,0.7646886110305786,-0.00410337932407856,0.27689796686172485,0.7547532320022583,0.0016580686205998063,0.215534508228302,0.733295738697052,0.012058084830641747,0.09221326559782028,0.7130440473556519,0.020283011719584465,-0.03129672259092331,0.6714972853660583,0.028350841253995895,-0.14565356075763702,0.45503661036491394,-0.3389374911785126,-0.4367530643939972
101,0.4895004630088806,-0.609917402267456,0.09001065790653229,0.756817638874054,-0.009773682802915573,0.33924058079719543,0.7687434554100037,0.003694078652188182,0.27818289399147034,0.7581031918525696,0.005070454441010952,0.21527647972106934,0.7368394136428833,0.016211768612265587,0.0917849913239479,0.715019166469574,0.02610665373504162,-0.0314357616007328,0.6711506247520447,0.03323615714907646,-0.14497795701026917,0.4549865424633026,-0.3388392925262451,-0.4365796148777008
102,0.48848044872283936,-0.6107171773910522,0.09048096090555191,0.758443295955658,-0.0034104217775166035,0.3411029577255249,0.7783945202827454,0.012432350777089596,0.2785857617855072,0.7593221068382263,0.01114929560571909,0.21678705513477325,0.7334251403808594,0.014918395318090916,0.09306424856185913,0.7141495943069458,0.023582542315125465,-0.031068461015820503,0.6713493466377258,0.035259492695331573,-0.14427024126052856,0.45487433671951294,-0.33867326378822327,-0.43631190061569214
103,0.48860830068588257,-0.6105899214744568,0.09055300056934357,0.7606202363967896,0.0030024186708033085,0.34385946393013,0.7842373251914978,0.019709715619683266,0.2796993553638458,0.7673389315605164,0.024703092873096466,0.21767015755176544,0.7441076040267944,0.030254073441028595,0.09328044205904007,0.7186824679374695,0.03407903388142586,-0.03020315244793892,0.6717634797096252,0.04226372018456459,-0.14214111864566803,0.4547941982746124,-0.33855122327804565,-0.43606293201446533
104,0.4885368049144745,-0.6105849146842957,0.09056121855974197,0.7637236714363098,0.009218008257448673,0.34606924653053284,0.7930960059165955,0.029719309881329536,0.28694087266921997,0.786858320236206,0.03239702433347702,0.22649100422859192,0.7602596282958984,0.04329301789402962,0.10254309326410294,0.7270845174789429,0.052822183817625046,-0.021042434498667717,0.6743355989456177,0.05619565024971962,-0.1366720050573349,0.454709529876709,-0.3384256064891815,-0.4358808398246765
105,0.48867684602737427,-0.6104245185852051,0.09061601012945175,0.7659549713134766,0.01582527719438076,0.34857454895973206,0.7992032766342163,0.03580915927886963,0.2909940779209137,0.789976179599762,0.04012199863791466,0.2292996197938919,0.7549211382865906,0.04589780420064926,0.10383278876543045,0.7266313433647156,0.051725372672080994,-0.02191389910876751,0.6746317744255066,0.05804003030061722,-0.1359289139509201,0.4545770287513733,-0.3382643759250641,-0.43556833267211914
106,0.4885838031768799,-0.6104229688644409,0.09058094024658203,0.7683624625205994,0.02209698036313057,0.35167765617370605,0.8041703701019287,0.04386907070875168,0.2983565628528595,0.7981300950050354,0.04613112285733223,0.23430347442626953,0.7634772062301636,0.04863235726952553,0.10840775072574615,0.7296562194824219,0.05297381430864334,-0.017317714169621468,0.6772148013114929,0.060159847140312195,-0.1329166144132614,0.4544760584831238,-0.3381405770778656,-0.43533238768577576
107,0.4886801242828369,-0.6102153062820435,0.09062940627336502,0.7710132002830505,0.027679437771439552,0.35531988739967346,0.8066975474357605,0.051068514585494995,0.3030446469783783,0.804093062877655,0.05440701171755791,0.23911675810813904,0.7676722407341003,0.05998101457953453,0.11355093866586685,0.7346958518028259,0.06679000705480576,-0.012925762683153152,0.6785251498222351,0.07151682674884796,-0.1284472942352295,0.4543304443359375,-0.33798596262931824,-0.43505358695983887
108,0.4885554909706116,-0.6102980971336365,0.09055115282535553,0.7736349701881409,0.032528024166822433,0.35965296626091003,0.8093486428260803,0.057688381522893906,0.30939820408821106,0.8101482391357422,0.061887457966804504,0.24326129257678986,0.7729701399803162,0.06713395565748215,0.11702393740415573,0.7373782396316528,0.0718076154589653,-0.01001511700451374,0.6802379488945007,0.07580769062042236,-0.12567640841007233,0.45415982604026794,-0.33780062198638916,-0.43477049469947815
109,0.48869335651397705,-0.6102556586265564,0.09055399894714355,0.7762700915336609,0.03717172145843506,0.36422252655029297,0.8116575479507446,0.06476674228906631,0.3142743706703186,0.813529372215271,0.06610208004713058,0.24713723361492157,0.7742746472358704,0.07020216435194016,0.12059029191732407,0.7389957904815674,0.07364208996295929,-0.0069924816489219666,0.6821684241294861,0.0793142095208168,-0.12288857996463776,0.4539390802383423,-0.337586373090744,-0.43445587158203125
110,0.488598495721817,-0.6102549433708191,0.09047884494066238,0.7789003849029541,0.04182016849517822,0.3684002459049225,0.8122868537902832,0.07010648399591446,0.3174360394477844,0.8183656930923462,0.07125519216060638,0.2506818175315857,0.7779682874679565,0.07814981043338776,0.12439800053834915,0.7433000802993774,0.07967111468315125,-0.003901920048519969,0.6839891076087952,0.08444074541330338,-0.11928199231624603,0.4537976086139679,-0.3374452590942383,-0.4342818260192871
111,0.48862433433532715,-0.6102423071861267,0.09052319079637527,0.7818835973739624,0.04608476907014847,0.3719666600227356,0.8135201334953308,0.07579643279314041,0.3217768669128418,0.8231489658355713,0.07683174312114716,0.255998432636261,0.7832629084587097,0.08123953640460968,0.12876372039318085,0.7470135688781738,0.0822671577334404,5.442320980364457e-05,0.6863446235656738,0.08844700455665588,-0.11601635068655014,0.45368698239326477,-0.3373302221298218,-0.4341599643230438
112,0.48866522312164307,-0.6101962327957153,0.0905262678861618,0.7841556668281555,0.05105254426598549,0.37559840083122253,0.8145530819892883,0.08203195035457611,0.3246598243713379,0.8268477320671082,0.08225279301404953,0.25871503353118896,0.7851917147636414,0.08639273047447205,0.13072015345096588,0.7495471239089966,0.08558738231658936,0.0015345483552664518,0.6878430843353271,0.09211905300617218,-0.11354139447212219,0.4535789489746094,-0.3372179865837097,-0.43404561281204224
113,0.4886742830276489,-0.6102020144462585,0.090568408370018,0.7863600850105286,0.05565723031759262,0.37889814376831055,0.8158155679702759,0.08792746812105179,0.32838132977485657,0.8310133814811707,0.09073503315448761,0.26292142271995544,0.7906526923179626,0.09132900089025497,0.13435852527618408,0.7541388869285583,0.08943217992782593,0.004598787520080805,0.6906693577766418,0.09706198424100876,-0.11083098500967026,0.4535213112831116,-0.3371400237083435,-0.43399563431739807
114,0.4887109696865082,-0.6101087927818298,0.09055877476930618,0.78819739818573,0.06010610610246658,0.38200613856315613,0.8166266083717346,0.09407147020101547,0.3308391571044922,0.8320074081420898,0.09764456003904343,0.265724241733551,0.7945795059204102,0.09739835560321808,0.13576120138168335,0.7596712708473206,0.09532897919416428,0.0049683330580592155,0.6926516890525818,0.1035248264670372,-0.10878751426935196,0.4534212350845337,-0.337028831243515,-0.4338971972465515
115,0.4887201189994812,-0.6100588440895081,0.0905938670039177,0.7899482250213623,0.06444307416677475,0.3848920464515686,0.8175134062767029,0.1004190519452095,0.3335392475128174,0.8358492851257324,0.10385148227214813,0.2691057026386261,0.7978971600532532,0.1003880724310875,0.13821551203727722,0.7623889446258545,0.09718560427427292,0.00674149114638567,0.6942347884178162,0.10746151208877563,-0.10682056844234467,0.4533842206001282,-0.33697453141212463,-0.43386152386665344
116,0.48874974250793457,-0.6100295186042786,0.09057827293872833,0.7924287915229797,0.06345542520284653,0.38982751965522766,0.818367063999176,0.10629724711179733,0.33673804998397827,0.8392615914344788,0.1109229102730751,0.2724916338920593,0.802056610584259,0.10536810010671616,0.14017128944396973,0.7664365768432617,0.10100626945495605,0.008170705288648605,0.6958807110786438,0.1122865378856659,-0.10478611290454865,0.4532968997955322,-0.3368754982948303,-0.43377259373664856
117,0.4887000322341919,-0.6099972128868103,0.09054204076528549,0.7939200401306152,0.06555270403623581,0.3920896351337433,0.8188876509666443,0.11271575838327408,0.33958497643470764,0.8402150869369507,0.11768215149641037,0.27479082345962524,0.8056923747062683,0.108432836830616,0.14171384274959564,0.7694621682167053,0.10382022708654404,0.009341388009488583,0.6972410082817078,0.116253562271595,-0.10319668799638748,0.4532019793987274,-0.33678245544433594,-0.43369051814079285
118,0.48869678378105164,-0.609932005405426,0.09058725088834763,0.7969143390655518,0.06831186264753342,0.3964429497718811,0.8195270895957947,0.11891493946313858,0.3409493565559387,0.8407441973686218,0.12415606528520584,0.27568498253822327,0.8092593550682068,0.11274480074644089,0.14258454740047455,0.773442268371582,0.10886045545339584,0.009359634481370449,0.6985583901405334,0.12193187326192856,-0.10228262096643448,0.45310094952583313,-0.3367033004760742,-0.43358367681503296
119,0.48879924416542053,-0.6100712418556213,0.09058681130409241,0.7973364591598511,0.07143106311559677,0.3963732123374939,0.8195871710777283,0.12486135214567184,0.3420964777469635,0.8406738638877869,0.13052546977996826,0.2760468125343323,0.8126559853553772,0.1168208047747612,0.14236240088939667,0.7764825820922852,0.11245151609182358,0.008860193192958832,0.6993918418884277,0.12662330269813538,-0.1018608808517456,0.45300590991973877,-0.3366049528121948,-0.4335007965564728
120,0.48882782459259033,-0.6100033521652222,0.09056420624256134,0.7987990975379944,0.07347824424505234,0.3962650001049042,0.8192285895347595,0.13057605922222137,0.3425831198692322,0.8408489227294922,0.1372295320034027,0.2761443555355072,0.8156212568283081,0.12002120167016983,0.1423417031764984,0.7795804738998413,0.1154097318649292,0.008104326203465462,0.6999865174293518,0.13114885985851288,-0.10178393125534058,0.4529523253440857,-0.33652743697166443,-0.43342968821525574
121,0.48871806263923645,-0.6099567413330078,0.09057601541280746,0.8000503778457642,0.0765666514635086,0.3955641984939575,0.8191733956336975,0.13664765655994415,0.3429170548915863,0.8409867286682129,0.1440867930650711,0.27635857462882996,0.818891704082489,0.12309570610523224,0.14231762290000916,0.7828249335289001,0.11776980757713318,0.00749864149838686,0.7006615400314331,0.13555343449115753,-0.10164307802915573,0.4529266357421875,-0.3364669382572174,-0.43340277671813965
122,0.4888056218624115,-0.609911322593689,0.09059149771928787,0.8018344044685364,0.0788038969039917,0.39463332295417786,0.8193045854568481,0.14179252088069916,0.34700143337249756,0.8399684429168701,0.1507432609796524,0.2767588496208191,0.8242040276527405,0.1280009001493454,0.14231501519680023,0.7870501279830933,0.12226159125566483,0.007500430569052696,0.7012814283370972,0.1404036432504654,-0.10117857903242111,0.4528839886188507,-0.33640623092651367,-0.43337810039520264
123,0.4888175427913666,-0.6099886894226074,0.09060452878475189,0.80271315574646,0.0825800746679306,0.39417606592178345,0.8194546699523926,0.14768683910369873,0.34867143630981445,0.838433563709259,0.15758419036865234,0.2774738669395447,0.8283202648162842,0.13273277878761292,0.14186982810497284,0.7898192405700684,0.12719976902008057,0.006508584134280682,0.7012161016464233,0.14536622166633606,-0.10127241164445877,0.4528725743293762,-0.33637121319770813,-0.433368980884552
