index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_0,obj_qtn_1,obj_qtn_2,obj_qtn_3,obj_joint_0_pos,obj_joint_1_pos,obj_joint_2_pos,obj_joint_3_pos,obj_joint_4_pos,obj_joint_5_pos,obj_joint_6_pos,obj_joint_7_pos,obj_joint_8_pos,obj_joint_9_pos,obj_joint_10_pos,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_0,obs_qtn_1,obs_qtn_2,obs_qtn_3,start_energy,start_gravity_energy,start_elastic_energy,escape_energy_cost
330,-0.00016545665116737872,-0.328189604780325,1.4967720625388374,-0.4352222321112782,0.5572900284501491,-0.3093683921712474,0.6358463893044339,0.4061669649231925,0.02433519533213032,0.24902522363017793,0.2287988249502465,0.10760512735239688,0.0602526036921921,0.21153148595232882,-0.006224515911616107,0.19512534274151608,0.046896824959124964,-0.0057393765375214215,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.999631123718634,14.09850124734127,1.901129876377365,10.938736501056505
333,0.002702292120119625,-0.33515854531675193,1.5049733807363153,-0.438491301212694,0.5547295174264634,-0.3099593840493767,0.6355515097113157,0.4059182856458166,0.024290269108823297,0.24881223433754532,0.2281018888966307,0.1072459243878558,0.05923680986411176,0.20857839990026614,-0.0062846001829247175,0.19236305072842622,0.04619200287179895,-0.005624802615336873,-0.5,0.5,0,0.0,0.0,0.0,1.0,16.0006517890161,14.115543352347679,1.8851084366684212,11.078351450467864
336,0.0054805336955756935,-0.34219031739925343,1.5124817240002288,-0.44132244600574033,0.5522174307817728,-0.3103162296594236,0.635605416435581,0.405426298287648,0.024239747563909543,0.24844469805751437,0.22710587219195308,0.10669805635894289,0.05807371160462054,0.20517668862324237,-0.006356302997108751,0.1890714990816053,0.04510690231105086,-0.005448756627820742,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.992070369677101,14.1272345967546,1.864835772922502,11.806702388268402
339,0.008835942066605434,-0.34905995198688267,1.5195495635734209,-0.4442703296203428,0.5501669089731249,-0.3102673690405183,0.6353537646057227,0.40495036634457066,0.02418190299403435,0.24807194315266182,0.22598878880594986,0.10608693298497557,0.056591669754685416,0.20113712719109664,-0.006455465096614913,0.18532828092684642,0.04431829032315735,-0.005340463963090826,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.978752924703423,14.1363816256813,1.8423712990221222,11.246143187166508
342,0.011878852290725697,-0.3558269501899684,1.5263470951529157,-0.44672346271644103,0.547907711734547,-0.31012401173919246,0.6356558696521524,0.4041903314999433,0.02412873875380768,0.24753636851856986,0.2246427743984187,0.1053754810994876,0.055042793566893136,0.1976416726114291,-0.00647413670354436,0.18253338560748283,0.04497460468074627,-0.005147959676533719,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.967970723981637,14.146489975500089,1.821480748481549,10.254016208955854
345,0.015328585886156576,-0.3618958962159324,1.5328866509495278,-0.4496221603713996,0.5455484362958734,-0.31002582416412283,0.6356892361126143,0.40366373439546527,0.02410094016685588,0.24717895466050518,0.22379727449363176,0.10492811724915908,0.05421291220937667,0.19558559778743478,-0.006525766410868145,0.18057389395589468,0.04444936953376192,-0.00505438321155824,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.965470187879461,14.15766315173125,1.807807036148212,11.292592090566995
348,0.019197884954192765,-0.3681342593610363,1.5386159533742403,-0.4523870961217547,0.5435610016351559,-0.30951388078496694,0.6356795657918709,0.4032682813775036,0.02405502150072925,0.2468735310834722,0.22287711675471444,0.1044487845242459,0.05300740424107864,0.1922050648500553,-0.006600899941268758,0.1773473716455294,0.043439914334083694,-0.004883679865096335,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.954472060910277,14.16500526396,1.7894667969502778,11.79639264249547
351,0.0227096526816502,-0.37445240688409065,1.5438731090816533,-0.454620550194617,0.5414027395400537,-0.3089474778617931,0.6362033361136245,0.4027662466250542,0.024005111907652192,0.24649502998293657,0.22173443807307083,0.10389564710158368,0.05143514545056846,0.1883416731106567,-0.0067030413401390244,0.17381877545169738,0.042897072935682595,-0.004785621156243504,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.938338303432271,14.169556905155586,1.768781398276686,11.35639864567792
354,0.026690921222606932,-0.38043431116870313,1.5488918183819025,-0.4570189375426032,0.5396770654656567,-0.308097859060047,0.6363631549519685,0.40218893767999775,0.023957311537079067,0.2460768712426076,0.22055273328773597,0.10334492800827287,0.04993141053296542,0.18446004622146703,-0.006816262148233781,0.17011643761333972,0.04176267653574324,-0.004588084272444778,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.920739405829375,14.17335294038432,1.747386465445056,11.701869726209248
357,0.02563578938306971,-0.3848663731835972,1.5523888587035277,-0.4574430754339211,0.5370104389457487,-0.3089044264918971,0.6379213717179903,0.4014285636167764,0.023957438547729647,0.24561610551464422,0.21969131342659803,0.10292460516003993,0.04946388976897545,0.1835051561724286,-0.007387858091369857,0.16893934359641943,0.04170936388982462,-0.0045377436568472575,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.90576584503687,14.168865682395207,1.736900162641662,11.306352781347597
360,0.0174588435752411,-0.3866239521936612,1.551443119056199,-0.45535482712194325,0.5349495429726216,-0.3114888802576009,0.6398872130039749,0.4015283659888692,0.023948351164489394,0.24567849304725806,0.21987679960706719,0.10306112775623359,0.049699762966743825,0.18409286138813957,-0.0071484747472997994,0.16957896634925584,0.04260064979598109,-0.004558598449254369,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.888412315091717,14.14777307520085,1.7406392398908659,11.863681783361368
363,0.015990773986380154,-0.3893508295952166,1.5485728455663248,-0.4552780016408757,0.5378748093427571,-0.3101795086962853,0.6381232663689003,0.40145086617405146,0.0239368124115324,0.24559628522042634,0.21941140729832798,0.102867682261855,0.04856980022860053,0.18252641821443152,-0.007095971334358195,0.1687670511557046,0.043314444192727605,-0.0045433601973891985,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.867834228304563,14.133430216484728,1.7344040118198347,11.820960629097044
366,0.015491048975537701,-0.3915504311549213,1.5448106215086834,-0.4559352098121306,0.5413272489966919,-0.30864018273732474,0.6354755160878448,0.4012112046764847,0.02393456635681132,0.24544566191873915,0.21909474818712696,0.10270939148442743,0.04827025202338036,0.18217831002150994,-0.007100875520729716,0.16856375740363344,0.04348605788597271,-0.004543217774060811,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.838338375363143,14.107171427184417,1.7311669481787264,11.59225179532693
369,0.01306004668130887,-0.39685681377149523,1.5393157126903998,-0.45312369318636914,0.5435012064789329,-0.3066275373714892,0.636604202432395,0.40102828820028524,0.02394689026046521,0.24528545428874435,0.2181705367103173,0.10232463941941261,0.04596371846642418,0.17811728130554694,-0.007912033320498217,0.1659150316631797,0.04252443897731696,-0.004443437507291364,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.807219828212471,14.092781278904322,1.7144385493081478,11.00319082334591
372,0.011161439693839172,-0.4018373274244747,1.5338076994800778,-0.4502591314882613,0.5457351938850968,-0.30432946146617634,0.6378270859334365,0.40030886872995564,0.023951411053722595,0.24481865251817378,0.2169441598937007,0.10180266724470811,0.044137748619475656,0.1748041812134845,-0.008610973662166899,0.16360615185976146,0.04148172214697506,-0.004474941019613569,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.773970686368639,14.077610149106906,1.6963605372617319,11.473521918173965
375,0.009748043639919353,-0.40639418155118034,1.5282330201567795,-0.4476008200870902,0.547807489993081,-0.3020603960602093,0.6389991994492593,0.39967717763387206,0.023956637546105948,0.24440767903349092,0.2158377578178449,0.1013365391498871,0.04244643133066126,0.1717421231198405,-0.009270776665684611,0.16146622059758992,0.04048207505510664,-0.00450395239027133,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.740878732476844,14.060782030929259,1.6800967015475856,12.212112234884344
378,0.008727127067130426,-0.41072511126238,1.5224519924167845,-0.44500161735462895,0.5498326034550797,-0.2997614394466647,0.640156815280785,0.39908116601595867,0.023971441103209777,0.24402331663890142,0.2147525505750964,0.10089010168659858,0.04070234121233064,0.16857755099586752,-0.01012690685825402,0.15912741775685196,0.03873725628881123,-0.004167798048745688,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.70454209338509,14.04103027894868,1.6635118144364092,12.398027399478867
381,0.008173035476567406,-0.4148273425880438,1.51648742133052,-0.44245367118502665,0.5518186199409443,-0.29733810283432066,0.6413431313612479,0.3984355905675881,0.023985208328450927,0.24361158270094072,0.21363909199740763,0.10045748690735624,0.03896151172997654,0.1656515832996756,-0.010784613513774362,0.15710410178518974,0.037753321968202386,-0.004075956925291849,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.668382931628829,14.020360124340746,1.648022807288082,12.175771499678794
384,0.00806794822376996,-0.41874546439521737,1.5102535408518751,-0.4399753320739178,0.5537449076002054,-0.29483710799297563,0.6425413326966788,0.39784772497756876,0.024003925653405193,0.24323913234073835,0.21259586422376983,0.10007170287429074,0.037259856560791,0.16283678276127814,-0.011489900780582067,0.15509100649171623,0.036548960273045994,-0.003978435806891398,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.631441880665072,13.9980587270964,1.6333831535686723,11.755782946839062
387,0.008429803166250279,-0.42253594625936797,1.5036839479999355,-0.4374979849980638,0.5556634259107555,-0.29217752880253284,0.6437903089443033,0.3972533689290873,0.024027396279195614,0.24286687213964916,0.21153908300117363,0.09971720967927306,0.03548001433457132,0.16008317667139224,-0.012243183783360312,0.15310764340547603,0.035312275730652785,-0.0038807227306435163,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.593017027454561,13.97399954876222,1.6190174786923408,12.533487028240373
390,0.009228858004123422,-0.42621259908987075,1.4967801083687395,-0.43501477118488974,0.5575795546119922,-0.2893514321124213,0.6450914182223644,0.39665103954106357,0.02405538780038466,0.24249466725902388,0.21045381437002317,0.09942962431761261,0.03354461759793183,0.1573799227923039,-0.012999103019676357,0.1511169410782576,0.034040064908669475,-0.0037715936513498445,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.553098172025136,13.948281323820847,1.604816848204289,12.33916934219918
393,0.010148032236675776,-0.42989942324926445,1.4895856109765986,-0.4324927327564366,0.5595115321932543,-0.2864285020186704,0.6464175080294213,0.39606860291030843,0.024080595561422728,0.24213363315562345,0.20935097286420856,0.09922484532985743,0.031425717225858164,0.15454911546688216,-0.013587060133212533,0.1490032315457489,0.03276566167969477,-0.0036752901304901806,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.51155551644849,13.921060607844844,1.5904949086036473,12.210793988441464
396,0.011077300192803355,-0.43362210045325505,1.4821134325568308,-0.42990548300600834,0.5614733889516136,-0.28343281527543984,0.6477613359915821,0.3954964741410299,0.024105920189845666,0.24178017374767577,0.20822249204197843,0.09909795746306244,0.02911291589769308,0.15167126030575795,-0.014085620156666359,0.14676820234449742,0.03152052517238388,-0.0036045448160896207,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.468616399812632,13.892462402467256,1.576153997345375,12.704401726438732
399,0.012020894213583277,-0.43737694855969833,1.4743839634649476,-0.42724728360509795,0.5634767495297366,-0.28035526683512013,0.6491183526517149,0.3949096066380702,0.02412954302373521,0.2414167815024163,0.20707341558299397,0.09897155391965387,0.02677504920110593,0.1486936504369883,-0.014537285910588268,0.14445738908331868,0.030205360960241286,-0.003512543938827827,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.424309523992223,13.862692827706681,1.5616166962855418,12.875690120963926
402,0.01296436923500995,-0.4411515392187941,1.4664166657803612,-0.42451667976295376,0.5655194943915114,-0.27720203761544443,0.6504862184612775,0.39430233203116166,0.02415191122396177,0.24104114473865157,0.2058997141291736,0.09885780362043585,0.02440146385693654,0.1456355534176015,-0.014946503190092811,0.1420660139064927,0.028839864342212557,-0.003399133176020779,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.378779658326543,13.831876543640726,1.5469031146858174,11.238985275115205
405,0.013899450347200555,-0.4449351731581288,1.4582286759023801,-0.42171566092310764,0.5675934924906325,-0.273980791863045,0.6518650583553101,0.39367481650045544,0.02417754567697514,0.24065841158993873,0.20467341482098306,0.09881318741404511,0.02189352268325218,0.14265542053662106,-0.01542155974535037,0.13957898898703733,0.0274797924240479,-0.0032650007579383944,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.332358623006526,13.800098863460374,1.5322597595461527,12.606151408100521
408,0.014831668820738449,-0.44872150237161146,1.4498376053791449,-0.41885182731755116,0.5696955247930541,-0.2706953364904876,0.6532489499308948,0.3930403968899499,0.024198349627138845,0.2402682957045147,0.20342224350902272,0.09875407033150889,0.019410712087259356,0.13957263966839106,-0.015853907310051634,0.13695612777182709,0.026150138991822124,-0.0031323610939522463,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.284920934224997,13.767483886982879,1.5174370472421184,12.477616233527685
411,0.015761761073595795,-0.4525007362924885,1.4412622423938837,-0.4159336121203114,0.5718184553137243,-0.2673533793200502,0.6546335272786798,0.3924110597722081,0.024210820705063807,0.23987406732593666,0.20216071068956415,0.09863294025552441,0.017015222741475794,0.1363559281098788,-0.016225948509872364,0.13417619580635629,0.024879827419289187,-0.003010862344582448,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.236554890307922,13.734121676995729,1.5024332133121925,12.562702703812946
414,0.0166893428741031,-0.4562633778107598,1.4325197471191586,-0.41296386706280763,0.5739597248648122,-0.2639566305201338,0.6560167497389822,0.3917722659243779,0.024224264513970556,0.23947490016832285,0.2008799476627021,0.09851684781591846,0.014583768157936274,0.13310066494183126,-0.016609849104476448,0.13135919400162513,0.023583791385442775,-0.0028898552449164072,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.187611605394626,13.700096512679286,1.4875150927153402,12.167150197947059
417,0.017611273651762314,-0.4600002057600197,1.4236254064553604,-0.40994638454716587,0.5761156312335566,-0.26050980091662035,0.6573959118152856,0.39112331308848514,0.024239947511802484,0.2390707111497708,0.1995851785019227,0.09839555154707536,0.012128220064865568,0.1298136568111421,-0.017023702350723938,0.12853582093461724,0.022250669040765704,-0.002772231435003235,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.138227422398561,13.665485049749469,1.4727423726490925,11.57987989305461
420,0.01792795529194931,-0.46137269715758294,1.4177258449341703,-0.4110530413031779,0.5753259981936034,-0.2617854491789945,0.6568894668329626,0.3987088178683721,0.024173856140979326,0.2422261224390035,0.20027217163438876,0.09881382025685617,0.010058145917568916,0.12620911914230953,-0.017360788109024753,0.12573618710560008,0.02086267015539106,-0.0026906590785490832,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.141598537073245,13.638183090166493,1.5034154469067513,11.957750480800938
423,0.017867501524542712,-0.4611542737385907,1.4149436385583545,-0.41397896718760707,0.573217956559165,-0.26513354210227075,0.6555507561255045,0.40845361602262176,0.024089902865527035,0.24636019757915353,0.2018179681789788,0.09956452067329587,0.008481482019967757,0.12354800396724207,-0.017588890265473965,0.12365875684924231,0.019844213111917357,-0.002624573959234599,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.172327384412746,13.621881404010876,1.5504459804018704,12.07648636760517
426,0.017833365467817944,-0.46097457245263657,1.4128143809011906,-0.4161896853583923,0.5716108539843612,-0.2676537614685375,0.6545293281284614,0.4158595212751109,0.024022629354984094,0.24950081997112386,0.2029718662958497,0.1001585511612968,0.007203292686336127,0.12136401409861979,-0.017620113095135278,0.12209630868187384,0.019238803169548502,-0.002576336436083919,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.196263774966368,13.609403482063302,1.5868602929030664,12.46244662807143
429,0.01781232783495165,-0.460814469791989,1.411000768870911,-0.41806609887887264,0.5702405666170155,-0.2697853740778096,0.6536530311152867,0.4221565213923101,0.023964073908140298,0.25217078678028987,0.20396031295757963,0.10060451359129495,0.0061516713132186785,0.11943916631916178,-0.01762206593264189,0.12078793906575853,0.01882708613365785,-0.0025537141445426586,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.217066464247917,13.598734513822507,1.6183319504254117,12.141011578504411
432,0.017792483382048006,-0.46066099325330145,1.4093288358520433,-0.4197794439037421,0.568982414405561,-0.2717321190473255,0.652844457777757,0.42792408433811047,0.023910762874914462,0.2546189167999799,0.20486527612490998,0.10100517569824816,0.005186551760168378,0.11764457781998502,-0.01761846997739769,0.11959929969053097,0.018509936904581067,-0.0025362992249616132,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.23650866577243,13.588888831931335,1.647619833841094,12.842348376349499
435,0.017771221822470522,-0.46050796386832615,1.4077164899726595,-0.4214125277367286,0.5677757453052038,-0.2735901487583804,0.6520664191721794,0.43344062108430303,0.023860857861103313,0.2569636484427585,0.20573019748774815,0.10138727975340543,0.00425333286171373,0.11592741084223157,-0.01762484559808118,0.1184658319771437,0.01824143298772261,-0.0025201307513531106,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.255475275920594,13.579395932376446,1.6760793435441474,11.688730135944484
438,0.01774781180765068,-0.4603521014587561,1.4061258158835968,-0.42300396656310757,0.5665923863300761,-0.27540389674610694,0.6513013171196007,0.43883629059114265,0.02381339971679026,0.2592601172167722,0.20657468550183372,0.101764762282204,0.0033244929517298673,0.11425869906888911,-0.01764334984628771,0.11735922545011869,0.017998056773487522,-0.002503952682863666,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.274393186732384,13.570042577519054,1.7043506092133303,12.180031337670625
441,0.01772203572989734,-0.4601919473659681,1.4045395028643872,-0.42457177727396384,0.5654192039519105,-0.2771940133594295,0.6505408585957596,0.44417185330788767,0.023767840230688734,0.26153400800495147,0.20740773948365365,0.10214500134170595,0.002386104337775029,0.11262360328059494,-0.01767214087344065,0.11626496353056422,0.01776787508060208,-0.0024871026942121515,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.293466478347836,13.560733211235503,1.7327332671123332,12.889469600022386
444,0.01769393109002539,-0.4600268900916873,1.4029498535720013,-0.42612432837465375,0.5642501545524687,-0.2789699985439191,0.6497811629827162,0.449475573435618,0.02372374298799504,0.26379713881673095,0.20823345505627622,0.1025319440397189,0.001431580836255659,0.11101238745274802,-0.01770614633556466,0.11517452798929738,0.017544671373660434,-0.0024686918099454435,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.312788672210914,13.551426682521434,1.761361989689479,12.594216516910905
447,0.0176520951921641,-0.4598205754308379,1.4015900871103666,-0.42728264595613596,0.5633715036242297,-0.28029717445972696,0.6492115089543555,0.45273312592125015,0.024061986347095714,0.2658225517836995,0.2094065952269267,0.10299648395384967,0.0005187475203081765,0.1094364239470668,-0.017731229326840372,0.11411933541838856,0.01731077973507458,-0.0024431194558937946,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.3244687176829,13.543033015260994,1.781435702421906,12.355387092288298
450,0.017551515573741776,-0.4593985331665916,1.401251108848418,-0.4277680872370375,0.5630049743882615,-0.2808507080856447,0.6489705248494967,0.4520402687364688,0.025038061674018633,0.26721400361470193,0.21112095675157116,0.10352000348563528,-7.237087335238053e-05,0.10819671349860635,-0.017686715977902744,0.1134251758418536,0.01722069623528164,-0.0024269085941496433,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.323218194470462,13.538987449113828,1.7842307453566348,11.555107934283301
453,0.017469940534737827,-0.4590591155811015,1.4009763759903522,-0.42815055636324806,0.5627197334711644,-0.28128448905847975,0.6487778039229555,0.451498196916935,0.025809419815527625,0.2683180202901626,0.2124727507490208,0.10392594591926622,-0.0005635146314216693,0.10710043299705153,-0.01758142966508457,0.11290396179191678,0.01732190077348208,-0.002414660355219078,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.322130045870264,13.535681593798905,1.7864484520713573,11.92226404052511
456,0.01739012795819084,-0.4587411879979327,1.4007202250003061,-0.4285145137403942,0.5624473504817007,-0.28169783900141465,0.6485943392844881,0.45099906864079387,0.02653355556418772,0.2693610278096302,0.21374632300255292,0.10429407748131796,-0.0009993149003274032,0.10603463454962608,-0.017473777384994508,0.11239158964662302,0.017473290459768056,-0.002396433783150024,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.321124207336254,13.53253970017976,1.7885845071564948,11.867843086606435
459,0.017309922431690355,-0.4584300898689385,1.4004712470397462,-0.4288763447135765,0.562175333375045,-0.28210920369605447,0.6484121935002123,0.4505078533084395,0.027249451233687313,0.27039218167461715,0.2150062483460952,0.10465518036776365,-0.0014220124334918477,0.10499568738207658,-0.01738686593639797,0.11187507946199277,0.017621585394051762,-0.0023793198488642,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.320207558045963,13.529443465864949,1.7907640921810148,12.229115440336932
462,0.01722932640846115,-0.458118044419027,1.4002193735129096,-0.4292353795876715,0.5619041525252731,-0.2825184701346896,0.6482314604505374,0.4500159308305175,0.0279648545400556,0.27142010337862205,0.21626145985519304,0.10502019354288418,-0.001852608484388813,0.10397454193903757,-0.017315604489342374,0.11136241207553665,0.01777069075977255,-0.002363200639514346,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.319347585548567,13.526345383756897,1.7930022017916685,11.773447559828679
465,0.017148270956474396,-0.4578028243880451,1.3999616192918067,-0.4295914807351577,0.5616342877970096,-0.28292534184403273,0.6480519557820634,0.4495206498402093,0.028681658038370337,0.2724472150728218,0.21751478153152015,0.10539357885213164,-0.002298970003438315,0.1029559393049182,-0.017242057318282863,0.11085546918215924,0.017921606968500658,-0.002347255969134186,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.318514483364705,13.523226724935643,1.7952877584290616,12.594885701154379
468,0.01706663971437052,-0.45748508495007234,1.3996993197772063,-0.4299459845877381,0.5613649522295868,-0.28333100365295333,0.6478729683465457,0.4490225024261937,0.029400253191645905,0.27347482995324546,0.21876831675512345,0.10577387956704636,-0.002757721459450547,0.10193570278793791,-0.01716341975462438,0.11035086412808305,0.01807378442907201,-0.002331429398552891,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.317708753549393,13.520087547679692,1.7976212058697014,11.846051193972965
471,0.016984434641117745,-0.45716560239799753,1.39943398606466,-0.43029988809773323,0.5610954511816659,-0.2837363863757591,0.6476940358014321,0.44852236530751693,0.03012058556800644,0.27450340727590244,0.22002306954768258,0.10615919507075959,-0.0032243388059250877,0.10091529271752439,-0.017082741005675972,0.10984569571877227,0.018224811417526278,-0.002315794571398024,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.316939715853124,13.516933193241856,1.8000065226112683,12.064887539662607
474,0.016901703911218993,-0.45684470173648833,1.399166291980496,-0.43065360142599063,0.5608254860991381,-0.2841418726266429,0.6475149773871752,0.4480206887619221,0.030842595510981514,0.275533079655225,0.22127934273406133,0.10654856934225537,-0.003696596716064952,0.09989622647274377,-0.017002534334763557,0.10933868781319225,0.01837383046333021,-0.002300387564433705,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.31621300767597,13.513766649992542,1.8024463576834273,12.289584869427042
477,0.0168185172620783,-0.4565224614393982,1.398896439870674,-0.4310072113026992,0.5605550047764604,-0.28454751886965024,0.6473357551767543,0.44751761162730297,0.03156624361489497,0.2765638425648025,0.2225371627766911,0.10694149692306226,-0.004173710100242656,0.09887904054523189,-0.01692357686185131,0.1088295294470677,0.018520596100324443,-0.0022852062489126957,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.315530576944717,13.51058925122601,1.8049413257187066,12.870019293853865
480,0.016734975336704545,-0.4561989421068016,1.3986246037715702,-0.43136078816497686,0.560283952597133,-0.2849533637492237,0.6471563515749699,0.44701337275713643,0.03229142987017731,0.2775956362384149,0.2237964368789797,0.10733725055365248,-0.004654550191050193,0.09786428215049339,-0.01684689106119047,0.10831782747117667,0.018665560673681105,-0.002270150912581887,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.31489375518367,13.507401913049817,1.8074918421338533,12.128996082173723
483,0.01665120858804875,-0.4558742156467021,1.3983509901191673,-0.4317143965614786,0.5600122532382135,-0.28535944507500743,0.6469767717090785,0.44650818882651505,0.03301806465091786,0.27862839687788765,0.22505705871638884,0.10773484677754655,-0.0051376580054983845,0.09685281872221811,-0.016773919177325253,0.10780307166873151,0.01880925264277605,-0.0022551187242091262,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.314303834245026,13.504205734680708,1.810098099564318,12.18545518945375
486,0.016567398503724545,-0.45554833112260434,1.3980758035244139,-0.4320680841075095,0.559739823883095,-0.28576577822060717,0.6467970471894247,0.4460021564191654,0.033746106549211057,0.2796620802003277,0.2263189470433765,0.10813302720375088,-0.005621205915120429,0.09584577882963383,-0.016706597622255084,0.10728451492133824,0.01895269008470961,-0.0022400135403262077,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.31376137502282,13.501001721791086,1.8127596532317332,12.179928951107575
489,0.016483828859252068,-0.45522144792729613,1.3977994358180557,-0.43242182828655995,0.5594666169362603,-0.2861722717480975,0.6466172730740634,0.44549521552622195,0.03447538401776091,0.28069637177123186,0.22758178109235844,0.10852978774337854,-0.006101525197892253,0.09484498685000475,-0.01664808819272444,0.10676016582207892,0.019097811811789413,-0.0022246968804138525,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.313264735006767,13.497792025618715,1.8154727093880525,11.56711840987228
492,0.01640105181502507,-0.4548942540818334,1.3975231502726304,-0.43277546430741043,0.5591926703240098,-0.28657854909517777,0.6464376923941793,0.44498596286695774,0.0352050881144968,0.28173002927246876,0.228845848727371,0.10891916098789511,-0.006561157235719702,0.09384234815892775,-0.016594646202434206,0.10621576771995522,0.019252295521648182,-0.0022088020125326877,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.312780227150284,13.494581940859948,1.8181982862903354,11.91060602933419
495,0.01631931207146609,-0.4545678383855532,1.3972490388518366,-0.4331306770366699,0.5589171983853007,-0.2869858068895973,0.6462573238291455,0.4444760614535687,0.035934390945793794,0.28276343659713804,0.230111696715461,0.10929671812690504,-0.00698476163579895,0.09282470038323438,-0.016537236158463343,0.10563938510644703,0.01942160156432976,-0.0021907095018522376,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.312285848842736,13.491371119493005,1.8209147293497308,11.709876501347592
498,0.016237512582073465,-0.45424355850924203,1.396979043611718,-0.4334895741827845,0.5586384677700083,-0.2873965502423656,0.6460751305468995,0.4439707204210555,0.03666383681918478,0.2837992280339286,0.231379044895531,0.1096638989584054,-0.007384297503720743,0.0918075159278234,-0.01649385422283768,0.10504285926249474,0.019603461524584295,-0.0021700091000047815,-0.5,0.5,0,0.0,0.0,0.0,1.0,15.311848450884014,13.488164078441306,1.823684372442708,12.089260391952148
