index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w
71,0.55,-0.4,4.968782020144958,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
72,0.55,-0.4,4.956729652386381,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
73,0.55,-0.4,4.944514791238332,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
74,0.55,-0.4,4.9321376215136095,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
75,0.55,-0.4,4.9195983299235415,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
76,0.55,-0.4,4.906897105068561,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
77,0.55,-0.4,4.894034137428711,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
78,0.55,-0.4,4.881009619354065,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
79,0.55,-0.4,4.867823745055074,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
80,0.55,-0.4,4.854476710592836,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
81,0.55,-0.4,4.840968713869291,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
82,0.55,-0.4,4.827299954617338,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
83,0.55,-0.4,4.813470634390889,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
84,0.55,-0.4,4.799480956554839,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
85,0.55,-0.4,4.785331126274973,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
86,0.55,-0.4,4.7710213505078,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
87,0.55,-0.4,4.756551837990318,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
88,0.55,-0.4,4.741922799229715,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
89,0.55,-0.4,4.727134446492995,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
90,0.55,-0.4,4.712186993796547,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
91,0.55,-0.4,4.697080656895644,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
92,0.55,-0.4,4.681815653273881,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
93,0.55,-0.4,4.666392202132545,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
94,0.55,-0.4,4.650810524379933,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
95,0.55,-0.4,4.635070842620602,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
96,0.55,-0.4,4.61917338114456,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
97,0.55,-0.4,4.603118365916401,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
98,0.55,-0.4,4.586906024564382,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
99,0.55,-0.4,4.570536586369443,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
100,0.55,-0.4,4.554010282254176,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
101,0.55,-0.4,4.5373273447717315,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
102,0.55,-0.4,4.520488008094677,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
103,0.55,-0.4,4.503492508003809,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
104,0.55,-0.4,4.486341081876901,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
105,0.55,-0.4,4.469033968677415,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
106,0.55,-0.4,4.451571408943155,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
107,0.55,-0.4,4.433953644774879,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
108,0.55,-0.4,4.416180919824859,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
109,0.55,-0.4,4.398253479285401,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
110,0.55,-0.4,4.380171569877318,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
111,0.55,-0.4,4.361935439838357,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
112,0.55,-0.4,4.343545338911588,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
113,0.55,-0.4,4.325001518333754,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
114,0.55,-0.4,4.306304230823572,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
115,0.55,-0.4,4.287453730570001,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
116,0.55,-0.4,4.268450273220478,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
117,0.55,-0.4,4.249294115869102,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
118,0.55,-0.4,4.229985517044797,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
119,0.55,-0.4,4.210524736699433,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
120,0.55,-0.4,4.190912036195916,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
121,0.55,-0.4,4.171147678296239,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
122,0.55,-0.4,4.151231927149517,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
123,0.55,-0.4,4.131165048279974,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
124,0.55,-0.4,4.11094730857491,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
125,0.55,-0.4,4.090578976272641,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
126,0.55,-0.4,4.0700603209504065,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
127,0.55,-0.4,4.049391613512256,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
128,0.55,-0.4,4.028573126176906,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
129,0.55,-0.4,4.007605132465577,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
130,0.55,-0.4,3.9864879071898067,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
131,0.55,-0.4,3.965221726439239,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
132,0.55,-0.4,3.943806867569395,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
133,0.55,-0.4,3.9222436091894224,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
134,0.55,-0.4,3.900532231149829,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
135,0.55,-0.4,3.8786730145301953,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
136,0.55,-0.4,3.8566662416268715,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
137,0.55,-0.4,3.8345121959406616,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
138,0.55,-0.4,3.8122111621644885,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
139,0.55,-0.4,3.7897634261710498,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
140,0.55,-0.4,3.7671692750004584,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
141,0.55,-0.4,3.7444289968478732,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
142,0.55,-0.4,3.7215428810511177,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
143,0.55,-0.4,3.698511218078292,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
144,0.55,-0.4,3.6753342995153737,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
145,0.55,-0.4,3.652012418053812,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
146,0.55,-0.4,3.6285458674781172,0.0007963264582434141,0.9999993658637698,0.0007963264582434141,6.341362302272584e-07
147,0.5520733166635933,-0.40005436515943976,3.6088706375594506,0.00099495595167861,0.9999963900329516,0.0012002625261219794,0.002188459181158181
148,0.5582002870494343,-0.40026724305395517,3.596742028582902,0.0015873272781038211,0.9999583007358923,0.0023867017965067258,0.008670688325246052
149,0.564378614602584,-0.4004821001477217,3.584557464246902,0.002196947651068159,0.9998755352729006,0.00357560922378605,0.015208629209358695
150,0.5706051240650744,-0.4006982078192483,3.57231101937346,0.002823729803292297,0.9997470236119569,0.004766076575541376,0.021799078950897423
151,0.576882080254948,-0.4009158760365103,3.5600072142839867,0.003468148983139098,0.9995715944060857,0.0059581873456020324,0.028444676174308462
152,0.5832920098119745,-0.4011382483568783,3.5478029197552745,0.004139047437801192,0.9993450779084014,0.007167135121859247,0.03522663368395841
153,0.5869276435194061,-0.40163480547389596,3.543936744201517,0.004606207851935453,0.9990081458531768,0.00922947731525875,0.04331655707359331
154,0.5905618961324114,-0.4021311739601764,3.539901724819781,0.005099496990464309,0.9986014911461938,0.011283014988836581,0.05139796283710223
155,0.5941947503288854,-0.4026273514498557,3.535697945564791,0.005618798932956259,0.9981252878166208,0.013327418690081014,0.059470318904461306
156,0.5978261884677544,-0.40312333553350493,3.531325492409442,0.006163996404501898,0.9975797132017362,0.015362361238143543,0.06753309421206706
157,0.6014561926133987,-0.4036191237614661,3.526784453361558,0.006734970768989097,0.996964947971788,0.01738751774570623,0.07558575865196862
158,0.6050847445583846,-0.4041147136469565,3.522074918478238,0.007331602021520679,0.9962811761570164,0.01940256564118359,0.08362778302412235
159,0.6087118258446096,-0.40461010266895703,3.5171969798780465,0.007953768780024914,0.9955285851767233,0.021407184691271487,0.09165863899174627
160,0.6123374177829619,-0.4051052882748971,3.5121507317512943,0.008601348276109687,0.9947073658702702,0.023401057023853995,0.09967779903984611
161,0.6159615014715955,-0.4056002678831509,3.506936270368596,0.009274216345211571,0.9938177125298817,0.025383867151277127,0.10768473643698102
162,0.6195840578129166,-0.4060950388853571,3.5015536940879017,0.009972247416091415,0.992859822935134,0.027355301993996897,0.11567892520033207
163,0.6232050675293768,-0.40658959864857613,3.496003103360159,0.010695314499728199,0.9918338983890024,0.029315050904606847,0.12365984006413018
164,0.6268245111781584,-0.40708394451729585,3.490284600733745,0.01144328917766341,0.9907401437553442,0.031262805692249075,0.13162695645149874
165,0.630442369164838,-0.4075780738152977,3.484398290857799,0.01221604158984801,0.989578767497689,0.0331982606474103,0.13957975044975712
166,0.6340586217561044,-0.40807198384739374,3.4783442804845652,0.01301344042204438,0.9883499817192091,0.035121112567103284,0.1475176987892292
167,0.6376732490916047,-0.4085656719010446,3.4721226784708454,0.01383535289283565,0.9870540022037435,0.03703106078043191,0.15544027882559597
168,0.6412862311949858,-0.4090591352478675,3.465733595778643,0.014681644740294585,0.9856910484577435,0.03892780717453632,0.16334696852582373
169,0.6448975479841942,-0.4095523711450431,3.459177145475082,0.015552180208364371,0.9842613437530123,0.04081105622091305,0.17123724645769894
170,0.6485071792810913,-0.41004537683662867,3.4524534427316658,0.016446822033003343,0.9827651151701087,0.04268051500210344,0.17911059178299038
171,0.6521151048204391,-0.41053814955478535,3.4455626048229324,0.017365431428145395,0.9812025936422832,0.044535893238741256,0.18696648425425938
172,0.6557213042583045,-0.41103068652092606,3.4385047511245665,0.018307868071527802,0.9795740139998181,0.0463769033169498,0.1948044042153306
173,0.6593257571799266,-0.41152298494679007,3.431280003111007,0.019273990090437478,0.9778796150146398,0.04820326031607593,0.20262383260543168
174,0.6629284431070902,-0.41201504203545,3.423888484352599,0.02026365404742664,0.9761196394450752,0.05001468203674807,0.21042425096700604
175,0.6665293415050431,-0.4125068549822565,3.416330320512323,0.02127671492604813,0.9742943340806206,0.051810889029242455,0.21820514145719702
176,0.6701284317889913,-0.4129984209757257,3.408605639342135,0.022313026116660258,0.9724039497865963,0.05359160462214124,0.22596598686299718
177,0.6737256933302059,-0.4134897371983729,3.4007145706789466,0.02337243940235048,0.9704487415485573,0.05535655495126398,0.23370627062005128
178,0.6772961569062041,-0.41397747338229307,3.392739714257008,0.024452909683055534,0.9684363805049431,0.05711471838268981,0.24139374695004723
179,0.6775178921425914,-0.41381113645785106,3.392565866935063,0.025305047877790858,0.9670774704734013,0.05976789497295884,0.24606629063155228
180,0.6776833703219863,-0.4136452748541437,3.3923942422610365,0.026173141998598007,0.9657039896532611,0.06243081847022675,0.2506654421950359
181,0.6777927429243654,-0.41348022598042744,3.392218856471059,0.02705692128847358,0.9643161969477742,0.06510284658041628,0.2551936807244601
182,0.6778461926710481,-0.41331631802839813,3.392034031234726,0.027956126792392202,0.9629143266482343,0.06778336909472493,0.25965336389986116
183,0.6778439218176754,-0.41315386595369313,3.3918343940315747,0.0288705103393472,0.96149859227375,0.07047180788100947,0.26404672878550245
184,0.6777861503472743,-0.41299317136468394,3.3916148528634027,0.029799834166722942,0.9600691877464638,0.07316761405166565,0.2683759021921819
185,0.6776731146853193,-0.4128345227902036,3.3913705730131682,0.030743870590037893,0.9586262883957406,0.07587026536202582,0.27264291014373565
186,0.6775050668221833,-0.41267819600266636,3.391096955680663,0.03170240172497302,0.9571700518142889,0.07857926381109791,0.2768496865333347
187,0.6772822737678358,-0.41252445434061985,3.390789618338329,0.032675219258852424,0.9557006185877581,0.08129413342462508,0.28099808103989227
188,0.6763886821898998,-0.41249255230746984,3.3899817205646903,0.03356811558310027,0.9543229293215847,0.0839899024795688,0.28475713242821843
189,0.6745272951461077,-0.4126332951713543,3.3885134384553837,0.034333620501381446,0.953095509433776,0.08666391041370052,0.2879574951833072
190,0.6726663951620757,-0.41277400120776336,3.386875228044052,0.03511378710680677,0.9518489751488037,0.0893306674942774,0.29115388080569465
191,0.670805990170472,-0.41291466981689356,3.385067140890556,0.03590860861308351,0.9505833511030093,0.09199007429210351,0.29434620885103757
192,0.6689460885863671,-0.4130553003624661,3.3830892304878604,0.03671807795185623,0.9492986624774822,0.09464203144221287,0.2975343981029352
193,0.6670866992438357,-0.41319589217652053,3.3809415523279327,0.037542187760826316,0.9479949350103144,0.0972864396471236,0.3007183665719591
194,0.6652278313403879,-0.4133364445636163,3.378624163953554,0.0383809303718452,0.9466721950088784,0.09992319968027544,0.30389803149497274
195,0.6633694943886433,-0.41347695680448693,3.3761371249988863,0.0392342977989854,0.9453304693621256,0.1025522123896511,0.3070733093347444
196,0.6614750441077772,-0.4136170942265888,3.3735397887245324,0.04009884500975749,0.9439755929205872,0.10518089317062593,0.3102243419058837
197,0.6595368392214872,-0.41375705804048013,3.3708434743658957,0.0409737867077789,0.9426087133552131,0.10781065941023255,0.3133477685051958
198,0.6575560225070595,-0.4138971036983065,3.3680453768337464,0.04185915687241399,0.9412296058757357,0.11044114328991891,0.316444930244985
199,0.6555337451831841,-0.4140374623800543,3.3651427605584634,0.042754997874801096,0.9398380427916222,0.11307198033401042,0.31951712120273573
200,0.653471168683075,-0.4141783423278473,3.3621329540919396,0.04366136025418201,0.9384337940244949,0.11570280880654095,0.3225655900554544
201,0.651369467789314,-0.4143199300112066,3.3590133430245395,0.04457830262019696,0.9370166274515794,0.11833326887871376,0.3255915421064374
202,0.6492298336612511,-0.4144623911392521,3.3557813635130733,0.04550589154126619,0.9355863093072121,0.12096300186013155,0.3285961409586699
203,0.6470534767510028,-0.41460587153839723,3.3524344963854937,0.0464442014150677,0.9341426046462572,0.12359164949173629,0.3315805098547481
204,0.6448416296035575,-0.41475049791247165,3.3489702617916395,0.04739331431728637,0.9326852778729137,0.12621885329880314,0.3345457327019489
205,0.64259554953561,-0.4148963785007801,3.3453862143730446,0.048353319824948525,0.9312140933380406,0.1288442540027618,0.3374928547999038
206,0.6403165211867765,-0.4150436036483539,3.341679938928241,0.04932431481079546,0.9297288160077968,0.13146749099102356,0.34042288328740616
207,0.638005858935783,-0.4151922463015574,3.3378490465531283,0.05030640320529227,0.9282292122060192,0.1340882018443742,0.34333678732416945
208,0.6356649091731027,-0.41534236244125877,3.333891171238847,0.051299695723022454,0.9267150504323782,0.13670602192184755,0.34623549802286774
209,0.6332950524203524,-0.41549399146494975,3.329803966912182,0.05230430955038743,0.9251861022579163,0.13932058400332722,0.3491199081465185
210,0.6308977052855664,-0.41564715652847817,3.3255851049058456,0.05332036799172006,0.9236421432990929,0.14193151799042064,0.35199087158621095
211,0.6284743222422717,-0.41580186485743437,3.3212322718480154,0.05434800007113763,0.9220829542709231,0.14453845066642215,0.3548492026343366
212,0.6260263972191128,-0.4159581080376823,3.3167431679622483,0.05538734008770794,0.9205083221191871,0.14714100551641215,0.3576956750688309
213,0.6235554649856418,-0.4161158622940379,3.3121155057703406,0.05643852712178862,0.9189180412310018,0.14973880260873723,0.36053102106448975
214,0.6210631023188341,-0.416275088765656,3.3073470091918393,0.057501704490726974,0.9173119147222877,0.15233145853926508,0.36335592994815935
215,0.6189318550188055,-0.4165954984294174,3.3026752205626595,0.058589358808924866,0.915684425145075,0.15491731985835605,0.3661829386918462
216,0.6184285571858474,-0.4189298134692994,3.3017195250514924,0.059215720572154545,0.9146519744697935,0.15757318271655626,0.3675268100754059
217,0.617959139008505,-0.42133763992369666,3.300759148914696,0.059823059374707624,0.9136348445578192,0.16022653517350283,0.36880893400669384
218,0.6175199504629654,-0.4238147534501603,3.299793863341987,0.0604112290795295,0.9126332992452939,0.16287781407190546,0.3700294072001689
219,0.6171074566455504,-0.4263565987564354,3.298824003372553,0.060980113508201525,0.9116475875525035,0.1655274863639323,0.3711882987437315
220,0.6167180135794947,-0.42895815669685405,3.29785075764081,0.061529572778680576,0.9106779364718484,0.1681760428389846,0.3722856783601392
221,0.6163487846882512,-0.4316137218489296,3.2968750729508542,0.06205983005706708,0.9097243112968879,0.1708240091173999,0.37332213012055626
222,0.6160480510499875,-0.43432031225390283,3.2958368108641505,0.06258924089369669,0.9087777824117726,0.17347242163517843,0.3743165078528041
223,0.6158143182046694,-0.4370752813923351,3.294734172760451,0.06311811952209913,0.9078378749522906,0.17612136842235357,0.3752702484545514
224,0.6156463103420241,-0.4398762071043853,3.293565467354302,0.06364678052142396,0.9069040813300067,0.1787709164418253,0.37618484024583476
225,0.6155428911782983,-0.4427208661146772,3.2923290239906438,0.06417553544519293,0.905975862024973,0.1814211092147294,0.3770618241213592
