index,obj_pos_x,obj_pos_y,obj_pos_z,obj_qtn_x,obj_qtn_y,obj_qtn_z,obj_qtn_w,obs_pos_x,obs_pos_y,obs_pos_z,obs_qtn_x,obs_qtn_y,obs_qtn_z,obs_qtn_w,box_pos_x,box_pos_y,box_pos_z
7840,0.009262764483395306,0.3142875055829379,1.5808369188662597,0.10265106983548761,-0.0035916129847796303,0.06173860093380807,0.9927931321944836,0.5,0.4340999999999463,2.8840999999997554,-0.13255868189339476,0.0,0.0,0.9911751590181656,0,-3.448199999999926,0.8329500000000184
7880,0.012393656313108804,0.316730405516628,1.586470041986311,0.10247510332066034,-0.014831277931706627,0.06025285699978922,0.9927983076222962,0.5,0.43809999999994587,2.888099999999764,-0.13057606777964983,0.0,0.0,0.9914382938555502,0,-3.4561999999999253,0.8309500000000186
7920,0.015336925393435818,0.3190090751213578,1.5923966979863442,0.10229481680714231,-0.02630955780258938,0.05867508861565298,0.9926735674926429,0.5,0.4420999999999454,2.8920999999997723,-0.1285929313618079,0.0,0.0,0.9916974629410813,0,-3.4641999999999245,0.8289500000000188
7960,0.01731017290499588,0.3214169271968633,1.5983688236321796,0.10254050948150695,-0.03436847585823185,0.057555963308481964,0.992467411490215,0.5,0.446099999999945,2.8960999999997807,-0.12660928057241203,0.0,0.0,0.991952665238083,0,-3.4721999999999236,0.8269500000000191
8000,0.018117752603832287,0.3239525849397681,1.6042363088653278,0.10333818745880108,-0.03796258425761811,0.057070771464836315,0.9922817081119764,0.5,0.45009999999994454,2.900099999999789,-0.12462512334606261,0.0,0.0,0.9922038997257463,0,-3.4801999999999227,0.8249500000000193
8040,0.01763733410420803,0.32660087044599617,1.6099493425948237,0.1047567448050775,-0.036560774364063686,0.0573216918195573,0.9921711333447912,0.5,0.4540999999999441,2.9040999999997976,-0.12264046761938598,0.0,0.0,0.9924511653991336,0,-3.488199999999922,0.8229500000000195
8080,0.015894315266202733,0.3293268874196904,1.6155090122704776,0.10678974056412406,-0.030176091269719988,0.05832567008463761,0.9921106143143045,0.5,0.45809999999994366,2.908099999999806,-0.12065532133100242,0.0,0.0,0.9926944612691826,0,-3.496199999999921,0.8209500000000197
8120,0.013052051364022974,0.33207662717275516,1.6209718985310815,0.10935702890873855,-0.019362561667929518,0.06001171459976456,0.9920003656978688,0.5,0.4620999999999432,2.9120999999998145,-0.11866969242149439,0.0,0.0,0.99293378636271,0,-3.50419999999992,0.8189500000000199
8160,0.010161332764500644,0.3345330131188371,1.6268513045057986,0.11190681572574092,-0.009032178593385426,0.06174284463478149,0.9917575840296798,0.5,0.4660999999999428,2.916099999999823,-0.1166835888333749,0.0,0.0,0.993169139722416,0,-3.512199999999919,0.8169500000000202
8200,0.00855873199974212,0.3368343086126206,1.632653929556094,0.11386213862481427,-0.0032888202207814856,0.0627839093595551,0.9915053089998409,0.5,0.47009999999994234,2.9200999999998314,-0.11469701851105567,0.0,0.0,0.9934005204068873,0,-3.5201999999999183,0.8149500000000204
8240,0.008384579676736541,0.3390086069489671,1.638320872291669,0.11515978141376362,-0.0027254370753214477,0.0630191956597314,0.9913422101957947,0.5,0.4740999999999419,2.92409999999984,-0.11270998940081532,0.0,0.0,0.9936279274906016,0,-3.5281999999999174,0.8129500000000206
8280,0.009650373650060242,0.34107697197574177,1.643843144471578,0.11579884969439129,-0.0073727783301173475,0.06242643294067777,0.9912815992539424,0.5,0.47809999999994146,2.9280999999998483,-0.11072250945076764,0.0,0.0,0.9938513600639306,0,-3.5361999999999165,0.8109500000000208
8320,0.012213035819672143,0.34305193584623744,1.6492664632969527,0.11583998400285414,-0.016699289467952155,0.061068251185708924,0.9912481528530599,0.5,0.482099999999941,2.9320999999998567,-0.1087345866108298,0.0,0.0,0.9940708172331446,0,-3.5441999999999156,0.808950000000021
8360,0.014554438144347034,0.3448230078714948,1.6549182206511364,0.11588595956142851,-0.026155708052938844,0.059628484751686146,0.9911260097076428,0.5,0.4860999999999406,2.936099999999865,-0.10674622883269048,0.0,0.0,0.994286298120415,0,-3.5521999999999148,0.8069500000000213
8400,0.015360847319735676,0.3467639304676267,1.6605769609448646,0.11661457710784887,-0.03013500605002035,0.05902349655077222,0.9909637474051428,0.5,0.49009999999994014,2.9400999999998736,-0.10475744406977817,0.0,0.0,0.9944978018638188,0,-3.560199999999914,0.8049500000000215
8440,0.014666270564341152,0.34886604865869336,1.6660166725061167,0.11808058371022506,-0.028015027245959986,0.059380340714972134,0.990831019465799,0.5,0.4940999999999397,2.944099999999882,-0.10276824027722926,0.0,0.0,0.994705327617341,0,-3.568199999999913,0.8029500000000217
8480,0.012559486658250038,0.3510345984962059,1.6713576024209822,0.12023255146096613,-0.02029522413290009,0.06066568870033454,0.9906825483781854,0.5,0.49809999999993926,2.9480999999998905,-0.10077862541185625,0.0,0.0,0.9949088745508791,0,-3.576199999999912,0.8009500000000219
8520,0.010744302994989099,0.3530107029675247,1.6769298535159647,0.12224162016007212,-0.013932141100825475,0.061840179812567675,0.990473964274547,0.5,0.5020999999999388,2.952099999999899,-0.098788607432116,0.0,0.0,0.9951084418502455,0,-3.5841999999999112,0.7989500000000221
8560,0.01007097703852911,0.35487560854137595,1.6824153733862177,0.12372418266938531,-0.011679155855203417,0.062340436267955546,0.9902876319268172,0.5,0.5060999999999384,2.9560999999999074,-0.09679819429807769,0.0,0.0,0.9953040287171713,0,-3.5921999999999104,0.7969500000000224
8600,0.01059622764082907,0.35664189945001984,1.6877915020994232,0.12465761934923734,-0.01375364357157514,0.06211194320227484,0.9901582811542425,0.5,0.5100999999999379,2.960099999999916,-0.09480739397139128,0.0,0.0,0.9954956343693092,0,-3.6001999999999095,0.7949500000000226
8640,0.012252787360270264,0.3583171439564117,1.6930749294617735,0.1250711550292872,-0.019908618038810708,0.06117951744440938,0.9900595536394232,0.5,0.5140999999999375,2.9640999999999242,-0.0928162144152554,0.0,0.0,0.995683258040237,0,-3.6081999999999086,0.7929500000000228
8680,0.013830336653137758,0.35984479735226677,1.6984743889323222,0.12543888070714343,-0.026524009041878724,0.060114022356772844,0.9899231629108265,0.5,0.518099999999937,2.9680999999999327,-0.0908246635943856,0.0,0.0,0.9958668989794603,0,-3.6161999999999077,0.790950000000023
8720,0.013565296895759764,0.36154535391589604,1.7037706593077688,0.12664776952956133,-0.02627504212963921,0.06015611522173734,0.9897733106301169,0.5,0.5220999999999366,2.972099999999941,-0.08883274947498253,0.0,0.0,0.9960465564524156,0,-3.624199999999907,0.7889500000000232
8760,0.01221281639941801,0.3632750828087953,1.7090478197853793,0.12840222634749573,-0.02164254463904506,0.06100998862899423,0.9896071189204549,0.5,0.5260999999999362,2.9760999999999496,-0.0868404800247,0.0,0.0,0.996222229740473,0,-3.632199999999906,0.7869500000000235
8800,0.011693352844930251,0.3648888607706121,1.7143428593017405,0.1297823662972132,-0.020022024275741884,0.06139719469062874,0.9894372342025131,0.5,0.5300999999999357,2.980099999999958,-0.08484786321261314,0.0,0.0,0.9963939181409397,0,-3.640199999999905,0.7849500000000237
8840,0.012136886607273356,0.36641514690563115,1.719557398974373,0.13071858438533723,-0.021876768313686762,0.06117210326642577,0.9892886497309087,0.5,0.5340999999999353,2.9840999999999664,-0.08285490700918659,0.0,0.0,0.9965616209670625,0,-3.648199999999904,0.7829500000000239
8880,0.013171156777361864,0.3678337527636826,1.7247437928805365,0.13135325002753864,-0.026110534458969766,0.06049793805296528,0.9891433481497055,0.5,0.5380999999999349,2.988099999999975,-0.08086161938624246,0.0,0.0,0.99672533754803,0,-3.6561999999999033,0.7809500000000241
8920,0.013028772415630191,0.36929878136312555,1.7298997846465003,0.13250421047804004,-0.026166057924484905,0.060519620061642423,0.9889870308582809,0.5,0.5420999999999344,2.9920999999999833,-0.07886800831692863,0.0,0.0,0.9968850672289765,0,-3.6641999999999024,0.7789500000000243
8960,0.013083653227055824,0.3707217005772584,1.735054181234953,0.13357985031434969,-0.026829905333813877,0.06046985789426046,0.9888275765046313,0.5,0.546099999999934,2.9960999999999918,-0.07687408177568665,0.0,0.0,0.997040809370983,0,-3.6721999999999015,0.7769500000000246
9000,0.013052110680525792,0.3721091704868674,1.7401715578906818,0.13468800754783203,-0.027189717127121947,0.06046829838187037,0.9886675097302142,0.5,0.5500999999999335,3.0001,-0.07487984773822008,0.0,0.0,0.9971925633510816,0,-3.6801999999999007,0.7749500000000248
9040,0.013017036965962576,0.3734595148783985,1.7452572072846122,0.1357932895543173,-0.027536011469846636,0.06046867720599777,0.988506696821679,0.5,0.5540999999999331,3.0041000000000087,-0.0728853141814624,0.0,0.0,0.9973403285622564,0,-3.6881999999999,0.772950000000025
9080,0.012980412378575135,0.3747704542730172,1.7503113907515746,0.13689386990678443,-0.027883625464790555,0.06046743062888975,0.9883452138023556,0.5,0.5580999999999326,3.008100000000017,-0.07089048908354517,0.0,0.0,0.9974841044134467,0,-3.696199999999899,0.7709500000000252
9120,0.012942266511809448,0.3760413976399065,1.755333854326246,0.13798962435763112,-0.028233197000609358,0.06046437665892478,0.9881830849149424,0.5,0.5620999999999322,3.0121000000000255,-0.06889538042376614,0.0,0.0,0.9976238903295493,0,-3.704199999999898,0.7689500000000254
9160,0.012902557085900431,0.3772726992568454,1.7603242592290518,0.13908054088166638,-0.028584361871444735,0.060459583750362964,0.9880203318440356,0.5,0.5660999999999318,3.016100000000034,-0.06689999618255725,0.0,0.0,0.9977596857514207,0,-3.712199999999897,0.7669500000000257
9200,0.012861438573086874,0.37846470419244377,1.7652823090025693,0.1401665216233792,-0.02893749581387632,0.06045301213774731,0.987856973896271,0.5,0.5700999999999313,3.0201000000000424,-0.06490434434145285,0.0,0.0,0.9978914901358795,0,-3.7201999999998963,0.7649500000000259
9240,0.01281892072981104,0.3796177536177853,1.7702076818052797,0.1412475341163407,-0.029292417510696406,0.060444705706521884,0.9876930322395132,0.5,0.5740999999999309,3.024100000000051,-0.06290843288305761,0.0,0.0,0.9980193029557083,0,-3.7281999999998954,0.7629500000000261
9280,0.012775049078582576,0.38073218152662297,1.7751000666448975,0.14232352927318354,-0.02964909141584724,0.06043468498029918,0.9875285278131322,0.5,0.5780999999999304,3.0281000000000593,-0.060912269791014516,0.0,0.0,0.998143123699656,0,-3.7361999999998945,0.7609500000000263
9320,0.012729915198303361,0.38180831809489424,1.7799591664061403,0.14339443760623904,-0.030007660189100907,0.06042294346932705,0.9873634809410708,0.5,0.58209999999993,3.0321000000000677,-0.05891586304997341,0.0,0.0,0.9982629518724397,0,-3.7441999999998936,0.7589500000000265
9360,0.01268350973251481,0.38284648491978296,1.784784665726035,0.14446023280604037,-0.030367897334241594,0.06040952660425785,0.9871979138169666,0.5,0.5860999999999296,3.036100000000076,-0.05691922064555865,0.0,0.0,0.9983787869947469,0,-3.7521999999998927,0.7569500000000268
9400,0.01263596109678425,0.3838469993233134,1.7895762841521135,0.1455208270600481,-0.030730110806208737,0.06039439938065481,0.9870318463479523,0.5,0.5900999999999291,3.0401000000000846,-0.054922350564337204,0.0,0.0,0.9984906286032373,0,-3.760199999999892,0.754950000000027
9440,0.01258726513912159,0.38481016966173337,1.7943337131444848,0.14657619332281344,-0.03109408586161417,0.06037760597539648,0.9868653008755063,0.5,0.5940999999999287,3.044100000000093,-0.05292526079378673,0.0,0.0,0.9985984762505448,0,-3.768199999999891,0.7529500000000272
9480,0.012537523487299678,0.3857363005257807,1.7990566685777616,0.14762626513811783,-0.031459951616062964,0.06035914893626525,0.9866982975689047,0.5,0.5980999999999282,3.0481000000001015,-0.05092795932226365,0.0,0.0,0.9987023295052785,0,-3.77619999999989,0.7509500000000274
9520,0.0124867256645739,0.38662568559443594,1.8037448499118822,0.14867100978893347,-0.03182754571946394,0.06033905198374151,0.9865308596225045,0.5,0.6020999999999278,3.05210000000011,-0.04893045413897118,0.0,0.0,0.9988021879520259,0,-3.784199999999889,0.7489500000000276
9560,0.01243495896812127,0.38747861338754575,1.808397977276878,0.14971036382035188,-0.03219697575879299,0.06031731483986967,0.9863630078461345,0.5,0.6060999999999274,3.0561000000001184,-0.0469327532339274,0.0,0.0,0.9988980511913532,0,-3.7921999999998883,0.7469500000000279
9600,0.011911208507857495,0.3883671732032124,1.8136047269304734,0.15072323890677472,-0.03351492900259631,0.06020767106299091,0.9861715323069171,0.5,0.6100999999999269,3.060100000000127,-0.044934864597933256,0.0,0.0,0.9989899188398076,0,-3.8001999999998874,0.7449500000000281
9640,0.012898442015998603,0.38898334804261514,1.8181384283272914,0.15125758071535098,-0.03774255957799778,0.05937714461129839,0.9859873215059357,0.5,0.6140999999999265,3.0641000000001353,-0.04293679622254064,0.0,0.0,0.9990777905299186,0,-3.8081999999998866,0.7429500000000283
9680,0.014730898954566769,0.3894748207469498,1.822596201191135,0.15141809640044862,-0.044767931897051694,0.057973415280947,0.9857522383828445,0.5,0.618099999999926,3.0681000000001437,-0.040938556100020375,0.0,0.0,0.9991616659101997,0,-3.8161999999998857,0.7409500000000285
9720,0.017603086178165837,0.38980668763322573,1.8265858241530972,0.1512734965291575,-0.05343446506406485,0.05612821072501602,0.9854494970073141,0.5,0.6220999999999256,3.072100000000152,-0.0389401522233303,0.0,0.0,0.9992415446451492,0,-3.824199999999885,0.7389500000000288
9760,0.02021348687881902,0.39022338001026324,1.8309456703670188,0.15110233742248472,-0.06263619569535425,0.05423646880799042,0.9850396926345226,0.5,0.6260999999999252,3.0761000000001606,-0.03694159258608325,0.0,0.0,0.9993174264152527,0,-3.832199999999884,0.736950000000029
9800,0.019099726039898967,0.39274867633037014,1.8350037845280522,0.15154571526877456,-0.06683231703843662,0.05358956651765003,0.984731179532465,0.5,0.6300999999999247,3.080100000000169,-0.03494288518251512,0.0,0.0,0.9993893109169828,0,-3.840199999999883,0.7349500000000292
9840,0.0009027599246633294,0.40451477358643684,1.8330276037163504,0.15361269385316642,-0.0517132584724533,0.058829119908034216,0.9850218341926136,0.5,0.6340999999999243,3.0841000000001775,-0.03294403800745284,0.0,0.0,0.9994571978628017,0,-3.848199999999882,0.7329500000000294
9880,-0.011354770700799688,0.41911248390793737,1.8401517895828698,0.15815781701491283,-0.027066878155606097,0.061955803681537525,0.9850964254397443,0.5,0.6380999999999238,3.088100000000186,-0.03094505905628245,0.0,0.0,0.9995210869811618,0,-3.8561999999998813,0.7309500000000296
9920,-0.016150362807058553,0.42276763160355796,1.846979486779363,0.1608288070555925,-0.017071876319987817,0.061651383956736985,0.9849069766816606,0.5,0.6420999999999234,3.0921000000001944,-0.028945956324917105,0.0,0.0,0.9995809780165067,0,-3.8641999999998804,0.7289500000000299
9960,-0.015370033717365497,0.4251211235352667,1.8514988925035272,0.16077918568214133,-0.02600510203059759,0.05842812263825025,0.9849162109564119,0.5,0.646099999999923,3.096100000000203,-0.026946737809765055,0.0,0.0,0.9996368707292723,0,-3.8721999999998795,0.7269500000000301
10000,-0.010127778156400718,0.42592494855289725,1.8547118690601119,0.15885387050850605,-0.04741396109693809,0.05371987017108512,0.9846987050191376,0.5,0.6500999999999225,3.1001000000002112,-0.02494741150769769,0.0,0.0,0.9996887648958878,0,-3.8801999999998786,0.7249500000000303
10040,-0.008927176201471439,0.43176015788921007,1.858688702603526,0.1574535031300049,-0.06496818205952622,0.04969651031492904,0.9841330126230335,0.5,0.6540999999999221,3.1041000000002197,-0.022947985416017565,0.0,0.0,0.9997366603087767,0,-3.8881999999998778,0.7229500000000305
10080,-0.003331686028396214,0.43621043932876585,1.8551489968369828,0.15591257882998694,-0.07361670990925975,0.04622770645779861,0.9839384365601186,0.5,0.6580999999999216,3.108100000000228,-0.020948467532426362,0.0,0.0,0.9997805567763572,0,-3.896199999999877,0.7209500000000307
10120,-0.0024107258309245664,0.43682867267593983,1.8592953795896185,0.1562795912601057,-0.07782074751720922,0.04452230908973695,0.9836352904429339,0.5,0.6620999999999212,3.1121000000002366,-0.018948865854992968,0.0,0.0,0.9998204541230438,0,-3.904199999999876,0.718950000000031
10160,0.0005333076078684579,0.43830568158779154,1.8649173854119407,0.15848143142360374,-0.07059836285290477,0.04444590219751564,0.9838313213322007,0.5,0.6660999999999208,3.116100000000245,-0.01694918838212142,0.0,0.0,0.999856352189247,0,-3.912199999999875,0.7169500000000312
10200,0.015363577077235565,0.4376960567212917,1.8669070294781118,0.16258813364041108,-0.04526389953872249,0.0460707616187076,0.9845779619317855,0.5,0.6700999999999203,3.1201000000002534,-0.014949443112518963,0.0,0.0,0.9998882508313744,0,-3.9201999999998742,0.7149500000000314
10240,0.01544559453336918,0.4377969105661612,1.864591424439122,0.16868678404430915,0.00020628521262120876,0.05377504550303671,0.9842016921425943,0.5,0.6740999999999199,3.124100000000262,-0.012949638045164035,0.0,0.0,0.9999161499218319,0,-3.9281999999998733,0.7129500000000316
10280,0.000686614071435546,0.43805221744121065,1.8757367542769319,0.16338526066089082,-0.052593332779764385,0.035110767711027537,0.9845336113798411,0.5,0.6780999999999194,3.1281000000002703,-0.010949781179274193,0.0,0.0,0.9999400493490227,0,-3.9361999999998725,0.7109500000000318
10320,-0.015151510949550065,0.42642774910553966,1.8907428815575456,0.15262257039130747,-0.12947406533637548,0.00807619015141766,0.9797334293393588,0.5,0.682099999999919,3.1321000000002788,-0.008949880514274233,0.0,0.0,0.9999599490173495,0,-3.9441999999998716,0.708950000000032
10360,-0.021227534897018993,0.4227164967819633,1.898580200593169,0.1483670224886225,-0.15821265570587711,-0.0020315978880868606,0.9761925295874658,0.5,0.6860999999999186,3.136100000000287,-0.00694994404976415,0.0,0.0,0.9999758488472135,0,-3.9521999999998707,0.7069500000000323
10400,-0.024823825001413287,0.4221675230404703,1.9009587108781716,0.14975666835961726,-0.15501250896618796,-0.00107238789857102,0.976495218795274,0.5,0.6900999999999181,3.1401000000002957,-0.004949979785487134,0.0,0.0,0.9999877487750154,0,-3.96019999999987,0.7049500000000325
10440,-0.02824151491642209,0.4229742138912999,1.9039894299534932,0.15296529991478353,-0.14271336605438556,0.0016796887222874448,0.9778709990674657,0.5,0.6940999999999177,3.144100000000304,-0.0029499957212975668,0.0,0.0,0.9999956487531555,0,-3.968199999999869,0.7029500000000327
10480,-0.028797823227982623,0.42373791432969987,1.9070443915134963,0.15653498189516485,-0.12756091534058303,0.00380904384994454,0.9793929260034004,0.5,0.6980999999999172,3.1481000000003125,-0.0009499998571290443,0.0,0.0,0.9999995487500339,0,-3.976199999999868,0.7009500000000329
10520,-0.02889323807942819,0.4284544006473204,1.9099712619403657,0.16045803196509223,-0.11017398655386239,0.006300025723956605,0.9808543328856718,0.5,0.7020999999999168,3.152100000000321,0.0010499998070376403,0.0,0.0,0.9999994487500508,0,-3.984199999999867,0.6989500000000332
10560,-0.031020484920264046,0.4376922135847546,1.9118261302761115,0.16744195891296917,-0.074376234436343,0.01273543519888846,0.9829899159384864,0.5,0.7060999999999164,3.1561000000003294,0.003049995271206497,0.0,0.0,0.9999953487536057,0,-3.9921999999998663,0.6969500000000334
10600,-0.03940037279417416,0.4443656573187334,1.9184268097969925,0.16842127268308385,-0.0758768179192508,0.00851275982122284,0.9827535379384219,0.5,0.7100999999999159,3.160100000000338,0.00504997853539833,0.0,0.0,0.9999872487770992,0,-4.000199999999865,0.6949500000000336
10640,-0.04127108908877752,0.45049205162254286,1.9233188582036758,0.1682398369988102,-0.08315220769188217,0.006666423643294752,0.982210072437861,0.5,0.7140999999999155,3.1641000000003463,0.007049941599682748,0.0,0.0,0.9999751488529308,0,-4.008199999999882,0.6929500000000338
10680,-0.04255483529209985,0.4604754707264971,1.9270173710938745,0.17079066444900443,-0.07416600406637756,0.008059197024746991,0.9824790084888378,0.5,0.718099999999915,3.1681000000003547,0.009049876464210165,0.0,0.0,0.9999590490295003,0,-4.016199999999899,0.690950000000034
10720,-0.0442373524418527,0.4710509118553047,1.9303252948393927,0.17385923179457227,-0.06182241699017111,0.01005763983276723,0.9827765769279857,0.5,0.7220999999999146,3.172100000000363,0.011049775129243794,0.0,0.0,0.999938949371207,0,-4.024199999999916,0.6889500000000343
10760,-0.04621200394093723,0.4840766644930999,1.9316411709540782,0.17931680598711752,-0.03363306645539695,0.015508293337363801,0.9830939897940316,0.5,0.7260999999999141,3.1761000000003716,0.013049629595191637,0.0,0.0,0.9999148499584494,0,-4.032199999999933,0.6869500000000345
10800,-0.04993814770116241,0.49651752306055424,1.9334969701284561,0.18426828651841318,-0.008116492666057091,0.019900542704020203,0.9826409769241538,0.5,0.7300999999999137,3.18010000000038,0.015049431862638503,0.0,0.0,0.9998867508876252,0,-4.04019999999995,0.6849500000000347
10840,-0.05036023034802807,0.5050909700261793,1.9384186404860662,0.18565822419263647,-0.00672209162814736,0.02006885509873362,0.9823864200653456,0.5,0.7340999999999133,3.1841000000003885,0.01704917393237803,0.0,0.0,0.9998546522711307,0,-4.048199999999967,0.6829500000000349
10880,-0.050654656030984284,0.51370163056704,1.943315848965457,0.18709370034283168,-0.005022234974236385,0.020369691681425182,0.9821180174035572,0.5,0.7380999999999128,3.188100000000397,0.019048847805444576,0.0,0.0,0.9998185542373601,0,-4.056199999999984,0.6809500000000351
10920,-0.05083442702317431,0.5220454186530148,1.9484353369226919,0.18827283763197175,-0.0051007329138268494,0.02030498311517264,0.9818935934175553,0.5,0.7420999999999124,3.1921000000004054,0.021048445483145304,0.0,0.0,0.9997784569307058,0,-4.0642000000000005,0.6789500000000354
10960,-0.05102471452954462,0.5303828742349714,1.9535635583235178,0.189454240844246,-0.0051803171030764894,0.020236184854538777,0.9816673325334683,0.5,0.746099999999912,3.196100000000414,0.023047958967092164,0.0,0.0,0.9997343605115567,0,-4.072200000000017,0.6769500000000356
11000,-0.05122432407947608,0.5387145386864663,1.958700870378219,0.1906379868570948,-0.00526098257855684,0.02016373583253118,0.9814392002496427,0.5,0.7500999999999115,3.2001000000004223,0.025047380259233885,0.0,0.0,0.9996862651562987,0,-4.080200000000034,0.6749500000000358
11040,-0.051432629879113276,0.5470389903858772,1.9638465193966368,0.1918239490167554,-0.005342633360178315,0.020087554371449094,0.9812092126614844,0.5,0.7540999999999111,3.2041000000004307,0.027046701361887963,0.0,0.0,0.9996341710573128,0,-4.088200000000051,0.672950000000036
11080,-0.051649121254930964,0.5553553019724784,1.9689999298123189,0.19301204667372152,-0.0054253495690322106,0.020007585720861764,0.9809773758525205,0.5,0.7580999999999106,3.208100000000439,0.02904591427777266,0.0,0.0,0.9995780784229756,0,-4.096200000000068,0.6709500000000362
11120,-0.051874230097156956,0.5636644991121388,1.9741615995778943,0.1942023726874295,-0.005509139500219269,0.01992389036088167,0.9807436598915271,0.5,0.7620999999999102,3.2121000000004476,0.03104501101003897,0.0,0.0,0.9995179874776574,0,-4.104200000000085,0.6689500000000365
11160,-0.05210795532849946,0.5719666243209316,1.9793314989761173,0.19539493207180864,-0.005594019469874669,0.019836462686007018,0.9805080531106976,0.5,0.7660999999999097,3.216100000000456,0.03304398356230264,0.0,0.0,0.9994538984617222,0,-4.112200000000102,0.6669500000000367
11200,-0.052350261824370775,0.580261684550787,1.9845095795987615,0.1965897268362426,-0.005680004841772739,0.019745301523116963,0.980270544245419,0.5,0.7700999999999093,3.2201000000004645,0.03504282393867611,0.0,0.0,0.9993858116315255,0,-4.120200000000119,0.6649500000000369
11240,-0.052601113010905816,0.58854968614072,1.9896957922223468,0.19778675893097775,-0.005767111043947109,0.019650405785279882,0.9800311219416759,0.5,0.7740999999999089,3.224100000000473,0.037041524143800554,0.0,0.0,0.9993137272594149,0,-4.1282000000001355,0.6629500000000371
11280,-0.05286047303061901,0.5968306361387599,1.9948900874349123,0.19898603034873624,-0.005855353683116138,0.019551773938019264,0.9797897747451614,0.5,0.7780999999999084,3.2281000000004814,0.03904007618287781,0.0,0.0,0.9992376456337276,0,-4.136200000000152,0.6609500000000373
11320,-0.053126658283998957,0.605104268439627,2.0000923547285367,0.20018753617063736,-0.005944625409319876,0.019449981474333473,0.9795464818023292,0.5,0.782099999999908,3.23210000000049,0.041038472061702386,0.0,0.0,0.9991575670587902,0,-4.144200000000169,0.6589500000000376
11360,-0.05340102268284943,0.6133717491821864,2.0053031001475006,0.20139137531992846,-0.006035065959978397,0.019344757222734585,0.9793012163239663,0.5,0.7860999999999075,3.2361000000004982,0.043036703786693435,0.0,0.0,0.9990734918549168,0,-4.152200000000186,0.6569500000000378
11400,-0.05368425249113156,0.6216329487149606,2.0105222118011477,0.20259752822801277,-0.006126636196261241,0.019235808809998846,0.979053976828777,0.5,0.7900999999999071,3.2401000000005067,0.045034763364926726,0.0,0.0,0.998985420358408,0,-4.160200000000203,0.654950000000038
11440,-0.05397539297323077,0.6298857684627085,2.015748445725917,0.20380580078556548,-0.006219426087459993,0.019122964819893538,0.9788047949013092,0.5,0.7940999999999067,3.244100000000515,0.0470326428041666,0.0,0.0,0.9988933529215498,0,-4.16820000000022,0.6529500000000382
11480,-0.05427499605585334,0.6381315097647444,2.0209824639127776,0.20501631493333247,-0.006313444363040122,0.01900630593540371,0.9785536323401601,0.5,0.7980999999999062,3.2481000000005236,0.049030334112897964,0.0,0.0,0.9987972899126116,0,-4.176200000000237,0.6509500000000384
11520,-0.05458310908443894,0.6463702708011774,2.0262242617216533,0.2062290805201644,-0.006408710608223453,0.01888581774738757,0.9783004756536512,0.5,0.8020999999999058,3.252100000000532,0.05102782930035825,0.0,0.0,0.9986972317158457,0,-4.184200000000254,0.6489500000000387
11560,-0.05489970965938221,0.6546020675601966,2.0314737901461757,0.2074441000977678,-0.006505242677261995,0.018761492787430216,0.9780453126214166,0.5,0.8060999999999053,3.2561000000005405,0.05302512037656938,0.0,0.0,0.9985931787314845,0,-4.192200000000271,0.6469500000000389
11600,-0.05522477117953243,0.662826913703571,2.0367309984706523,0.20866137601517273,-0.006603058391491025,0.01863332427713629,0.9777881309392727,0.5,0.8100999999999049,3.260100000000549,0.05502219935236969,0.0,0.0,0.9984851313757397,0,-4.2002000000002875,0.6449500000000391
11640,-0.05555826718922841,0.6710448235627932,2.0419958357676227,0.20988091066356662,-0.006702175761960986,0.01850130514214007,0.9775289181845851,0.5,0.8140999999999045,3.2641000000005573,0.05701905823944596,0.0,0.0,0.9983730900808008,0,-4.208200000000304,0.6429500000000393
11680,-0.055900171637911965,0.6792558122600157,2.0472682509507942,0.2111027064851113,-0.006802613009999991,0.018365427933170583,0.9772676618141668,0.5,0.818099999999904,3.2681000000005658,0.0590156890503653,0.0,0.0,0.9982570552948327,0,-4.216200000000321,0.6409500000000395
11720,-0.05625045889874715,0.6874598957193545,2.0525481927773277,0.21232676597371997,-0.00690438857311295,0.018225684815354363,0.9770043491625735,0.5,0.8220999999999036,3.272100000000574,0.06101208379860713,0.0,0.0,0.9981370274819744,0,-4.224200000000338,0.6389500000000398
11760,-0.05660910377414303,0.6956570906740883,2.0578356098483286,0.21355309167555805,-0.007007521110108495,0.018082067561538927,0.97673896744033,0.5,0.8260999999999031,3.2761000000005827,0.06300823449859504,0.0,0.0,0.9980130071223371,0,-4.232200000000355,0.63695000000004
11800,-0.05697647332205866,0.7038484847188162,2.0631310480981684,0.21478179223962277,-0.00711207132309825,0.01793466276889264,0.9764714783521313,0.5,0.8300999999999027,3.280100000000591,0.06500413316572876,0.0,0.0,0.997884994712002,0,-4.240200000000372,0.6349500000000402
11840,-0.057370268796525375,0.7124398520000397,2.0685277293384723,0.2160281929861123,-0.007230960067377854,0.017729188111965874,0.9761993694633027,0.5,0.8340999999999023,3.2841000000005995,0.06699977181641649,0.0,0.0,0.9977529907630185,0,-4.248200000000389,0.6329500000000404
11880,-0.05807096684137899,0.7209166072408284,2.073720886072827,0.21724121584406758,-0.007350895780516777,0.017512296145717483,0.975933162646664,0.5,0.8380999999999018,3.288100000000608,0.06899514246810629,0.0,0.0,0.9976169958034024,0,-4.256200000000406,0.6309500000000406
